"Group.1","transcript","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source"
"AT2G45400","AT2G45400.2","84.427621048589","0.755560510203562","0.340978822113646","0.00266251926623054","0.0310891429043202","AT2G45400","BEN1","O22133,","819146","Protein BRI1-5 ENHANCED 1 [Source:UniProtKB/Swiss-Prot;Acc:O22133]","BEN1","UniProtKB Gene Name"
"AT2G45570","AT2G45570.1","18.9996834682717","-1.52408699562875","0.830795293535898","0.00197692938760751","0.0250522291604209","AT2G45570","CYP76C2","O64637","819165","Cytochrome P450 76C2 [Source:UniProtKB/Swiss-Prot;Acc:O64637]","CYP76C2","UniProtKB Gene Name"
"AT2G45680","AT2G45680.1","69.3724892003783","0.633656512209926","0.28237983276786","0.00350137525704483","0.0382289070818069","AT2G45680","","O64647","819176","Transcription factor TCP9 [Source:UniProtKB/Swiss-Prot;Acc:O64647]","TCP9","UniProtKB Gene Name"
"AT2G45685","AT2G45685.1","69.3724892003783","0.633656512209926","0.28237983276786","0.00350137525704483","0.0382289070818069","AT2G45685","NA","NA","NA","NA","NA","NA"
"AT2G46140","AT2G46140.1","176.096465075204","0.621225650522679","0.273125854641175","0.00337948299839969","0.0372624585252771","AT2G46140","","O82355","819221","Desiccation-related protein At2g46140 [Source:UniProtKB/Swiss-Prot;Acc:O82355]","",""
"AT2G46192","AT2G46192.1","140.424371170928","-0.552853833576152","0.220052423767098","0.00227283689823319","0.0277441059499448","AT2G46192","NA","NA","NA","NA","NA","NA"
"AT2G46400","AT2G46400.1","61.3262709343309","-1.32638658590472","0.437877372824813","0.000136381657627924","0.00297959364597845","AT2G46400","WRKY46","Q9SKD9","819248","Probable WRKY transcription factor 46 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKD9]","WRKY46","UniProtKB Gene Name"
"AT2G46530","AT2G46530.1,AT2G46530.2,AT2G46530.3","14.7542843723953","1.82108764987684","0.749256662795662","0.000541365260039892","0.0092876777591241","AT2G46530","ARF11",",Q9ZPY6","819264","Auxin response factor 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPY6]","ARF11","UniProtKB Gene Name"
"AT2G46660","AT2G46660.1","5.66218827159384","3.04059064071969","1.477611648125","0.001121893713257","0.0162994648190311","AT2G46660","CYP78A6","Q9ZNR0","819278","Cytochrome P450 78A6 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZNR0]","CYP78A6","UniProtKB Gene Name"
"AT2G46860","AT2G46860.1","4.68317136062073","2.99576197305225","1.33393818891526","0.00110526051914369","0.0161385826708768","AT2G46860","AtPPa3","O82793","819299","PPa3 [Source:UniProtKB/TrEMBL;Acc:A0A178VZ15]","PPA3","UniProtKB Gene Name"
"AT2G47200","AT2G47200.1","38.4228124518023","1.56246519301871","0.418785704637126","1.01846510218464e-05","0.000328003013900322","AT2G47200","","","819333","Uncharacterized protein At2g47200 [Source:UniProtKB/TrEMBL;Acc:O22894]","",""
"AT2G47210","AT2G47210.2","37.4979372897156","1.50396159816942","0.43046078466417","2.56788952726233e-05","0.000732706722123568","AT2G47210","","Q8VZL6","819334","SWR1-complex protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZL6]","SWC4","UniProtKB Gene Name"
"AT2G47370","AT2G47370.2,AT2G47370.1","51.7473062089252,51.9364757536819","0.733048607707209,0.7228078964726","0.307138329659623,0.300809463578167","0.0018808212062338,0.00185642527474967","0.0241921089920534,0.0239716694285736","AT2G47370","","","819350","At2g47370 [Source:UniProtKB/TrEMBL;Acc:O22911]","",""
"AT2G47420","AT2G47420.1","230.824570393269","-0.480948381717586","0.176539443799232","0.00166152024439855","0.0220762190598094","AT2G47420","","O22268","819355","rRNA adenine N(6)-methyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A178VWJ8]","DIM1A","UniProtKB Gene Name"
"AT2G47440","AT2G47440.2,AT2G47440.1","393.373749071317,393.555307835124","1.01232105745922,1.01095025363911","0.150741016470222,0.149932629483892","1.8497585231421e-12,1.5392943278918e-12","2.55689478141757e-10,2.17253458698074e-10","AT2G47440","","","819357","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:O22266]","",""
"AT2G47530","AT2G47530.1","9.08242862477854","2.78153232559659","0.863116949716055","6.93096443381811e-05","0.00168314586378867","AT2G47530","","","819366","Pollen Ole e 1 allergen and extensin family protein [Source:UniProtKB/TrEMBL;Acc:O22258]","",""
"AT2G48140","AT2G48140.1,AT2G48140.2","83.3764609133356","1.69967957144013","0.311780690363492","3.32333038500555e-09","2.48206606559025e-07","AT2G48140","EDA4","Q94AX3,","819426","At2g48140/F11L15.4 [Source:UniProtKB/TrEMBL;Acc:Q94AX3]","EDA4","TAIR Gene Name"
"AT3G00610","AT3G00610.1","15.7748920002236","1.49364574214609","0.565851170550421","0.000402380742195422","0.00727896230854718","AT3G00610","NA","NA","NA","NA","NA","NA"
"AT3G01190","AT3G01190.1","178.60077581617","0.78816123908176","0.355953549255335","0.00244256931809197","0.0291701462557214","AT3G01190","","Q43735","821314","Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178V802]","PER27","UniProtKB Gene Name"
"AT3G01290","AT3G01290.1","6774.00534021871","-0.315008557777406","0.102850893042375","0.00121195143373094","0.0172735807946032","AT3G01290","","Q9SRH6","821309","HIR2 [Source:UniProtKB/TrEMBL;Acc:A0A178V7M0]","HIR3","UniProtKB Gene Name"
"AT3G01430","AT3G01430.1","69.9576234468082","-0.982116975000854","0.307927568769001","0.000116324100814983","0.002608127702207","AT3G01430","","","821144","NHL domain protein [Source:UniProtKB/TrEMBL;Acc:Q9SGH5]","",""
"AT3G01690","AT3G01690.1","328.782751396543","0.500465733420081","0.195512835624057","0.00249942430737514","0.0296943883197075","AT3G01690","","","821094","Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9S7U7]","",""
"AT3G01710","AT3G01710.2,AT3G01710.3","4.8906699856693","2.24202199147748","1.74388259045644","0.00268521579741611","0.0313121762857773","AT3G01710","","","821092","TPX2 (Targeting protein for Xklp2) protein family [Source:UniProtKB/TrEMBL;Acc:A0A1I9LPX1]","",""
"AT3G01770","AT3G01770.1,AT3G01770.2","322.364785315273,323.495147125515","-0.411170263671095,-0.410420397255619","0.165563298690052,0.166858542117522","0.00436366356165482,0.00463408332543164","0.0448767800693259,0.0471111968610658","AT3G01770","ATBET10",",Q93ZB7","821083","Transcription factor GTE11 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZB7]","GTE11","UniProtKB Gene Name"
"AT3G01970","AT3G01970.1","400.745055264026","-0.601620247674788","0.27165112002968","0.00410810608733492","0.0429163040438429","AT3G01970","WRKY45","Q9S763","821270","Probable WRKY transcription factor 45 [Source:UniProtKB/Swiss-Prot;Acc:Q9S763]","WRKY45","UniProtKB Gene Name"
"AT3G02070","AT3G02070.1","72.7902658030088","-0.656931778883319","0.318808441639472","0.00487405360323684","0.0488549820423892","AT3G02070","","Q9SGA5","821202","AT3G02070 protein [Source:UniProtKB/TrEMBL;Acc:Q9SGA5]","",""
"AT3G02350","AT3G02350.1","514.674730925928","-0.449056192187017","0.137782354930264","0.000349123819853187","0.00648375925707646","AT3G02350","GAUT9","Q9FWA4","820474","Hexosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A178VEE3]","GAUT9","UniProtKB Gene Name"
"AT3G02380","AT3G02380.1","71.1635653840824","1.49492165741469","0.338170197556172","5.70496610301655e-07","2.58755868809944e-05","AT3G02380","COL2","Q96502","821298","Zinc finger protein CONSTANS-LIKE 2 [Source:UniProtKB/Swiss-Prot;Acc:Q96502]","COL2","UniProtKB Gene Name"
"AT3G02520","AT3G02520.2,AT3G02520.1","336.340232449505","-0.407705244664689","0.167376442558362","0.00497112527848828","0.0495996188991606","AT3G02520","GRF7","Q96300","821060","14-3-3-like protein GF14 nu [Source:UniProtKB/Swiss-Prot;Acc:Q96300]","GRF7","UniProtKB Gene Name"
"AT3G02580","AT3G02580.1","807.786886656812","0.498798076405668","0.1596191919364","0.000456847181937081","0.00807807156537242","AT3G02580","STE1","Q39208","820679","Delta(7)-sterol-C5(6)-desaturase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q39208]","STE1","UniProtKB Gene Name"
"AT3G03770","AT3G03770.1,AT3G03770.3,AT3G03770.2","6.8859418754339","3.87108366043892","1.13600521904231","4.74461071745562e-05","0.00123043382882342","AT3G03770","","Q8LFN2","821164","Probable inactive leucine-rich repeat receptor-like protein kinase At3g03770 [Source:UniProtKB/Swiss-Prot;Acc:Q8LFN2]","",""
"AT3G04065","AT3G04065.1","6.87529334669804","-1.46244252550242","1.13344675887357","0.00495920392392624","0.0494920140397883","AT3G04065","NA","NA","NA","NA","NA","NA"
"AT3G04290","AT3G04290.1","691.663656344004","1.38536035246975","0.248803022729472","1.75242581936375e-09","1.38236870048149e-07","AT3G04290","ATLTL1","Q9M8Y5","819584","LTL1 [Source:UniProtKB/TrEMBL;Acc:A0A178VLC7]","LTL1","UniProtKB Gene Name"
"AT3G04550","AT3G04550.1","1561.43216263234","0.318096944805542","0.108055565554374","0.00167218000852435","0.0221711516233762","AT3G04550","","Q9SR19","819611","Rubisco accumulation factor 1.2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SR19]","RAF1.2","UniProtKB Gene Name"
"AT3G04600","AT3G04600.2,AT3G04600.1,AT3G04600.3","17.7645670685259","-1.00739576803736","0.584527808020049","0.0043967474930739","0.0451410467680792","AT3G04600","",",Q9SR15","819617","Tryptophan--tRNA ligase, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:Q9SR15]","",""
"AT3G04640","AT3G04640.1,AT3G04640.3","281.290067285502","-0.491690616987324","0.202151611895385","0.00362900171937332","0.0391997005370759","AT3G04640","","","819622","At3g04640 [Source:UniProtKB/TrEMBL;Acc:Q9SR10]","",""
"AT3G04760","AT3G04760.1,AT3G04760.2","709.221416260035,709.08929123688","0.440662137067369,0.440300625056755","0.163957141103434,0.163825515470074","0.00220818404455127,0.00221183390234359","0.0271529934108589,0.0271765853204453","AT3G04760","","Q9SR00,","819636","Pentatricopeptide repeat-containing protein At3g04760, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SR00]","",""
"AT3G04940","AT3G04940.1,AT3G04940.2","244.213370945597,242.089185393798","0.492410930715667,0.514787444652827","0.155740646600752,0.156547196546303","0.000417725780785634,0.000250302249426853","0.00752528586965994,0.00494270319480456","AT3G04940","ATCYSD1","Q9S6Z7","819654","Bifunctional L-3-cyanoalanine synthase/cysteine synthase D1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S6Z7]","CYSD1","UniProtKB Gene Name"
"AT3G05290","AT3G05290.1","203.951434809675","0.492189788950269","0.191863644831035","0.00255682958791869","0.0302197269047654","AT3G05290","PNC1","Q9MA90","819693","Peroxisomal adenine nucleotide carrier 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA90]","PNC1","UniProtKB Gene Name"
"AT3G05360","AT3G05360.1","27.6233302821225","-1.12769690903978","0.431768258324125","0.000542995302276753","0.00930464441233151","AT3G05360","AtRLP30","Q9MA83","819700","Receptor-like protein 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA83]","RLP30","UniProtKB Gene Name"
"AT3G05500","AT3G05500.1,AT3G05500.2","576.529185381062,576.038401775414","-0.678842392023994,-0.678121822890787","0.186083733883443,0.186332741870105","3.96804191467022e-05,4.13467617749696e-05","0.00105544582192163,0.00108774611377239","AT3G05500","","Q9MA63,","819715","REF/SRPP-like protein At3g05500 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA63]","",""
"AT3G05520","AT3G05520.3,AT3G05520.1,AT3G05520.2","16.390067310447","-1.16967840959632","0.648351185189562","0.00319330315594169","0.035743651932137","AT3G05520","",",O82631","819717","Subunits of heterodimeric actin filament capping protein Capz superfamily [Source:UniProtKB/TrEMBL;Acc:F4J7C4]","",""
"AT3G05600","AT3G05600.2,AT3G05600.1","42.0652718207638","1.11082366211263","0.41545835681595","0.000439265583934936","0.00782053652474213","AT3G05600","","","819726","Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M9W5]","",""
"AT3G05810","AT3G05810.1,AT3G05810.2","135.848723685972","-0.539150606945563","0.218005614825694","0.00272587454119541","0.0316841938231401","AT3G05810","","","819750","IGR motif protein [Source:UniProtKB/TrEMBL;Acc:Q8LC40]","",""
"AT3G05845","AT3G05845.1","19.1948873605248","2.26997383332875","0.706459448509577","5.67195669623703e-05","0.00141854301245004","AT3G05845","NA","NA","NA","NA","NA","NA"
"AT3G05900","AT3G05900.1,AT3G05900.2","659.242910417965,251.499424358033","0.507688028258519,0.626429632962924","0.153503407741158,0.180072581857958","0.000238678848478355,8.74259302269197e-05","0.00475265271573665,0.00204991914590228","AT3G05900","","","819759","Neurofilament protein-like protein [Source:UniProtKB/TrEMBL;Acc:F4J9K9]","",""
"AT3G05905","AT3G05905.1,AT3G05905.2","209.641967275678,641.832082964947","0.597255585787164,0.509000519536953","0.187404768384216,0.155230766004303","0.000267160943787313,0.000259753462163888","0.00522584088696638,0.00509697397455611","AT3G05905","NA","NA","NA","NA","NA","NA"
"AT3G05920","AT3G05920.1,AT3G05920.2","109.768867557048","0.925250637917421","0.301589479150281","0.000190162945557758","0.00393914128233867","AT3G05920","",",Q9SFF7","819761","Heavy metal-associated isoprenylated plant protein 43 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFF7]","HIPP43","UniProtKB Gene Name"
"AT3G05950","AT3G05950.1","25.8857726875465","6.04209219066137","0.995710051806004","1.21295443176762e-10","1.26048835007221e-08","AT3G05950","","Q9SFF9","819765","Germin-like protein subfamily 1 member 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFF9]","",""
"AT3G06080","AT3G06080.2,AT3G06080.1,AT3G06080.2,AT3G06080.1","335.674432513311,90.6315440017671","-0.724668043299504,-0.860077786940805","0.236561573403057,0.285675066810032","0.000278050789989815,0.000238217193854052","0.00539763151927621,0.00474711810288014","AT3G06080","TBL10",",Q9LDG2","819781","Protein trichome birefringence-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDG2]","TBL10","UniProtKB Gene Name"
"AT3G06140","AT3G06140.1","53.3967550828652","1.28225990626051","0.321195320279746","4.2001658734554e-06","0.000151073027207412","AT3G06140","","Q8LA32","819787","Probable E3 ubiquitin-protein ligase LUL4 [Source:UniProtKB/Swiss-Prot;Acc:Q8LA32]","LUL4","UniProtKB Gene Name"
"AT3G06190","AT3G06190.2,AT3G06190.5","9.42697339383164","-1.90216021921179","0.803687288319552","0.000718025797098375","0.0115879463518374","AT3G06190","ATBPM2",",Q9M8J9","819793","BTB/POZ and MATH domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8J9]","BPM2","UniProtKB Gene Name"
"AT3G06330","AT3G06330.1,AT3G06330.3,AT3G06330.4,AT3G06330.2","313.119761319168,315.89369808663,310.182136170765","0.458462603014763,0.451213272905272,0.44543401412285","0.156938432595216,0.153548235836987,0.159152452179253","0.00102998575940637,0.00100395354468166,0.00157625090804547","0.0153272863759645,0.0150415409765764,0.0211537559371564","AT3G06330","","","819807","AT3g06330/F24P17_21 [Source:UniProtKB/TrEMBL;Acc:Q9SQT6]","",""
"AT3G06390","AT3G06390.1","210.521813804862","1.21306961198963","0.331103448776111","1.67271355144183e-05","0.000505999088723266","AT3G06390","","Q9SQU2","819813","CASP-like protein 1D2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SQU2]","",""
"AT3G06420","AT3G06420.1","334.622530981761","-0.60345241965527","0.156504358877585","2.20141619416756e-05","0.000639027092842958","AT3G06420","ATG8H","Q8S925","819816","Autophagy-related protein 8h [Source:UniProtKB/Swiss-Prot;Acc:Q8S925]","ATG8H","UniProtKB Gene Name"
"AT3G06620","AT3G06620.1","217.014838889572","-0.630935655565649","0.167779436447959","2.92703713081019e-05","0.000816981094549598","AT3G06620","","","819841","PAS domain-containing protein tyrosine kinase family protein [Source:UniProtKB/TrEMBL;Acc:Q9C902]","",""
"AT3G06740","AT3G06740.1","97.9265026060935","0.939351635302805","0.276744408729848","6.27117835750337e-05","0.00154620412255046","AT3G06740","GATA15","Q8LG10","819859","GATA transcription factor 15 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG10]","GATA15","UniProtKB Gene Name"
"AT3G06880","AT3G06880.1,AT3G06880.3,AT3G06880.2,AT3G06880.5,AT3G06880.4,AT3G06880.3,AT3G06880.5,AT3G06880.2,AT3G06880.4","14.9137559166385,56.3502218451309,15.4915725082425,14.1365357121263,13.8911543891927","1.69593074104355,1.14560191022538,1.97669796229086,1.75184691079068,1.6823117017445","0.850941020498615,0.394828542405189,0.79918058668465,0.851917611420479,0.876449371224016","0.00161674652058543,0.000240643095770171,0.000528545408274766,0.00147438111297256,0.00186736401693889","0.0215807409562632,0.00478451218083324,0.00910000955599045,0.0200491887636013,0.0240914856372009","AT3G06880","","","819873","Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LN87]","",""
"AT3G07000","AT3G07000.1","25.4349180154796","1.69954531058035","0.768122269899806","0.000865953702715905","0.0135193101913431","AT3G07000","","","819885","At3g07000 [Source:UniProtKB/TrEMBL;Acc:Q9M8Z9]","",""
"AT3G07210","AT3G07210.1","41.1206477479813","1.24838257835076","0.407637621137865","0.000133231768600249","0.00291516465748344","AT3G07210","","","819909","T1B9.12 protein [Source:UniProtKB/TrEMBL;Acc:Q9SFV1]","",""
"AT3G07530","AT3G07530.2,AT3G07530.3","18.430393445073,18.24339858405","-1.19007982869763,-1.2709364385753","0.560545713548519,0.548603000309675","0.00162514336968434,0.000992013220066256","0.0216596243044981,0.0148968484347719","AT3G07530","","","819942","Integrator complex subunit [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM22]","",""
"AT3G07650","AT3G07650.4,AT3G07650.1,AT3G07650.3,AT3G07650.2","282.586899771555,277.245010401162","-0.606477147609853,-0.612659577231798","0.207107818263321,0.202748695586427","0.000583635681123045,0.000426959480599927","0.00983583382043593,0.00765048135978684","AT3G07650","COL9","Q9SSE5","819956","COL9 [Source:UniProtKB/TrEMBL;Acc:A0A384KVH3]","COL9","UniProtKB Gene Name"
"AT3G07950","AT3G07950.1","82.8514059642425","-0.670987813347757","0.258226746508014","0.00125535076226126","0.0177469100293441","AT3G07950","","Q8LF05","819986","Rhomboid-like protein 19 [Source:UniProtKB/Swiss-Prot;Acc:Q8LF05]","RBL19","UniProtKB Gene Name"
"AT3G08365","AT3G08365.1","169.059991372637","0.564475021647138","0.229500043928041","0.00259310639877007","0.0305324604692392","AT3G08365","NA","NA","NA","NA","NA","NA"
"AT3G08590","AT3G08590.1,AT3G08590.2","856.261912995089,856.078802114597","-0.357443146519469,-0.357856548958994","0.129136220692856,0.129054734805061","0.00242007853546042,0.00235981824214758","0.0290566705892426,0.0284945107874625","AT3G08590","","Q9M9K1","820006","IPGAM2 [Source:UniProtKB/TrEMBL;Acc:A0A384KAQ5]","",""
"AT3G08600","AT3G08600.1","109.199652667529","0.592779408385432","0.219324537950746","0.00120016732263901","0.0171280516428541","AT3G08600","","","820007","AT3g08600/F17O14_7 [Source:UniProtKB/TrEMBL;Acc:Q9C9Z6]","",""
"AT3G08680","AT3G08680.2,AT3G08680.1","10.9890504290416","1.45418023747542","0.804596109538884","0.00240708934610264","0.0289449003888432","AT3G08680","","Q9C9Y8","820015","Probable inactive receptor kinase At3g08680 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9Y8]","",""
"AT3G08760","AT3G08760.2,AT3G08760.1,AT3G08760.3","130.049797390244,135.780321781968,152.242480972399","-0.592140825784831,-0.541620970078749,-0.579232854306097","0.208757619148006,0.202840161217773,0.186077465046661","0.000802265662628054,0.00155653099449079,0.000351511047165068","0.0126887945812389,0.0209374335996658,0.00652130124229288","AT3G08760","ATSIK","","820023","ATSIK [Source:UniProtKB/TrEMBL;Acc:A0A384KX76]","ATSIK","TAIR Gene Name"
