Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
AT4G05070,Chr4,2593595,2594119,-,525,453,458
AT4G05071,Chr4,2594154,2594297,-,144,0,1
AT4G05080,Chr4,2603001,2604176,+,1176,0,0
AT4G05090,Chr4,2609142,2611762,+,2621,227,208
AT4G05091,Chr4,2611781,2611981,+,201,7,1
AT4G05095,Chr4,2613798,2614214,-,417,6,9
AT4G05100,Chr4,2618454,2619887,+,1434,47,23
AT4G05105,Chr4,2625950,2626056,+,107,0,0
AT4G05110,Chr4,2626405,2628830,-,2426,39,39
AT4G05120,Chr4,2632693,2635000,-,2308,114,94
AT4G05130,Chr4,2636875,2638965,-,2091,23,20
AT4G05136,Chr4,2649683,2649898,-,216,0,0
AT4G05140,Chr4,2651015,2653208,-,2194,0,0
AT4G05150,Chr4,2660338,2662908,+,2571,1079,1183
AT4G05160,Chr4,2664385,2666707,+,2323,790,780
AT4G05170,Chr4,2667990,2669364,-,1375,14,16
AT4G05180,Chr4,2671822,2673243,-,1422,16311,16645
AT4G05190,Chr4,2675101,2680214,+,5114,376,373
AT4G05200,Chr4,2679723,2682309,-,2587,96,75
AT4G05210,Chr4,2682867,2684899,+,2033,31,26
AT4G05220,Chr4,2685104,2685784,-,681,24,21
AT4G05230,Chr4,2687003,2687623,+,621,0,0
AT4G05240,Chr4,2688200,2689018,+,819,0,0
AT4G05250,Chr4,2691460,2692416,+,957,0,0
AT4G05260,Chr4,2693680,2694459,+,780,1,0
AT4G05265,Chr4,2694713,2694850,-,138,0,0
AT4G05270,Chr4,2694939,2695328,+,390,0,0
AT4G05310,Chr4,2714765,2716012,+,1248,0,0
AT4G05320,Chr4,2718170,2720308,+,2139,37887,37388
AT4G05330,Chr4,2720561,2723125,-,2565,58,86
AT4G05340,Chr4,2725690,2726065,+,376,0,0
AT4G05350,Chr4,2726910,2727530,-,621,0,0
AT4G05360,Chr4,2728204,2732337,+,4134,0,0
AT4G05370,Chr4,2736135,2736584,+,450,9,9
AT4G05380,Chr4,2737146,2737983,+,838,30,35
AT4G05390,Chr4,2738531,2740667,-,2137,818,835
AT4G05400,Chr4,2741160,2742949,+,1790,561,599
AT4G05410,Chr4,2742932,2745627,-,2696,540,540
AT4G05420,Chr4,2746121,2752943,+,6823,726,598
AT4G05430,Chr4,2753582,2754420,+,839,3,5
AT4G05440,Chr4,2757214,2758275,+,1062,212,196
AT4G05450,Chr4,2758653,2760912,+,2260,159,176
AT4G05460,Chr4,2760881,2762445,-,1565,152,167
AT4G05470,Chr4,2763256,2765351,-,2096,1,1
AT4G05475,Chr4,2765962,2767957,-,1996,2,5
AT4G05490,Chr4,2771044,2772252,-,1209,0,0
AT4G05494,Chr4,2776207,2776365,-,159,0,0
AT4G05497,Chr4,2777903,2778801,-,899,4,4
AT4G05508,Chr4,2789656,2789741,-,86,0,0
AT4G05520,Chr4,2804451,2807929,+,3479,197,190
AT4G05523,Chr4,2808054,2809025,-,972,0,1
AT4G05530,Chr4,2816392,2818365,+,1974,721,668
AT4G05540,Chr4,2818776,2821065,-,2290,0,1
AT4G05553,Chr4,2826047,2826659,+,613,0,0
AT4G05590,Chr4,2907065,2908557,+,1493,37,33
AT4G05612,Chr4,2959094,2963744,+,4651,0,0
AT4G05620,Chr4,2985051,2985449,-,399,0,0
AT4G05630,Chr4,2988448,2988822,-,375,0,0
AT4G05631,Chr4,2990006,2992618,-,2613,100,69
AT4G05632,Chr4,3001664,3002411,+,748,0,0
AT4G06479,Chr4,3067503,3068769,+,1267,0,0
AT4G06490,Chr4,3116894,3117334,+,441,0,0
AT4G06526,Chr4,3318302,3320945,-,2644,0,0
AT4G06534,Chr4,3356870,3358087,+,1218,20,28
AT4G06536,Chr4,3360746,3361255,+,510,27,27
AT4G06583,Chr4,3576112,3576681,+,570,0,0
AT4G06598,Chr4,3663485,3665981,+,2497,235,205
AT4G06599,Chr4,3665925,3667547,-,1623,373,439
AT4G06634,Chr4,3764289,3766578,-,2290,298,309
AT4G06639,Chr4,3523431,3523937,-,507,0,0
AT4G06676,Chr4,3898865,3901990,+,3126,196,194
AT4G06688,Chr4,3920693,3924437,+,3745,0,0
AT4G06701,Chr4,3939266,3940797,-,1532,71,70
AT4G06740,Chr4,4045390,4045647,-,258,0,0
AT4G06744,Chr4,4070813,4072305,-,1493,600,600
AT4G06746,Chr4,4073962,4074545,-,584,49,62
AT4G07350,Chr4,4172609,4175227,-,2619,0,0
AT4G07380,Chr4,4192429,4193016,-,588,0,0
AT4G07390,Chr4,4195680,4197571,+,1892,774,838
AT4G07400,Chr4,4197847,4199511,-,1665,118,110
AT4G07408,Chr4,4201005,4201193,+,189,0,0
AT4G07410,Chr4,4201249,4205224,-,3976,1405,1464
AT4G07515,Chr4,4314957,4315510,-,554,0,0
AT4G07524,Chr4,4345348,4345975,-,628,0,0
AT4G07526,Chr4,4358652,4360161,-,1510,0,0
AT4G07666,Chr4,4456702,4458842,-,2141,0,0
AT4G07670,Chr4,4462911,4464347,+,1437,0,0
AT4G07675,Chr4,4466013,4467147,-,1135,0,0
AT4G07740,Chr4,4539638,4540682,+,1045,1,0
AT4G07786,Chr4,4604907,4605014,-,108,0,0
AT4G07820,Chr4,4636764,4637450,-,687,15,13
AT4G07825,Chr4,4643840,4645338,+,1499,1349,1254
AT4G07868,Chr4,4691762,4692653,+,892,0,0
AT4G07932,Chr4,4732198,4733424,+,1227,0,0
AT4G07940,Chr4,4792673,4794109,+,1437,1,2
AT4G07950,Chr4,4798044,4799795,+,1752,258,290
AT4G07960,Chr4,4802341,4805647,-,3307,109,101
AT4G07965,Chr4,4808635,4809352,+,718,0,1
AT4G07990,Chr4,4825409,4829608,-,4200,283,329
AT4G08025,Chr4,4846798,4847379,+,582,0,0
AT4G08028,Chr4,4851544,4851878,+,335,0,0
AT4G08035,Chr4,4866554,4868343,+,1790,385,365
AT4G08039,Chr4,4884848,4886035,-,1188,0,0
AT4G08040,Chr4,4887112,4888939,+,1828,20,19
AT4G08073,Chr4,4949563,4949745,+,183,0,0
AT4G08097,Chr4,5004096,5005932,+,1837,0,0
AT4G08116,Chr4,5020237,5020486,-,250,0,0
AT4G08140,Chr4,5135673,5136140,+,468,2,0
AT4G08150,Chr4,5147700,5150966,-,3267,252,251
AT4G08151,Chr4,5151863,5151979,-,117,0,0
AT4G08160,Chr4,5159034,5162774,-,3741,51,59
AT4G08170,Chr4,5163399,5167179,-,3781,336,368
AT4G08176,Chr4,5168567,5168689,+,123,0,0
AT4G08180,Chr4,5169484,5173662,+,4179,447,389
AT4G08190,Chr4,5174523,5175476,-,954,0,0
AT4G08210,Chr4,5183813,5185873,-,2061,16,18
AT4G08230,Chr4,5187785,5189644,-,1860,551,529
AT4G08240,Chr4,5194671,5196761,+,2091,359,369
AT4G08250,Chr4,5196787,5198238,+,1452,29,25
AT4G08260,Chr4,5200847,5201865,+,1019,0,0
AT4G08263,Chr4,5211604,5212137,-,534,0,0
AT4G08267,Chr4,5216854,5217697,+,844,0,0
AT4G08270,Chr4,5218105,5218404,+,300,0,0
AT4G08280,Chr4,5230326,5232196,+,1871,822,875
AT4G08290,Chr4,5238906,5241034,+,2129,146,119
AT4G08300,Chr4,5244891,5248342,+,3452,72,80
AT4G08310,Chr4,5248864,5252150,-,3287,433,501
AT4G08320,Chr4,5252811,5255200,+,2390,256,255
AT4G08330,Chr4,5255120,5256705,-,1586,120,106
AT4G08345,Chr4,5268128,5268213,-,86,0,0
AT4G08350,Chr4,5286234,5292239,+,6006,853,794
AT4G08351,Chr4,5292394,5292579,-,186,0,0
AT4G08360,Chr4,5295933,5296978,+,1046,1,0
AT4G08370,Chr4,5301962,5303314,-,1353,0,0
AT4G08380,Chr4,5311093,5312406,-,1314,0,0
AT4G08390,Chr4,5314905,5317456,+,2552,2186,2331
AT4G08395,Chr4,5319634,5320712,+,1079,0,0
AT4G08400,Chr4,5323800,5325341,-,1542,614,410
AT4G08406,Chr4,5331769,5331909,-,141,0,0
AT4G08410,Chr4,5339086,5341209,-,2124,898,527
AT4G08430,Chr4,5347396,5350436,-,3041,0,0
AT4G08450,Chr4,5365610,5371101,+,5492,11,13
AT4G08455,Chr4,5375874,5377056,+,1183,148,162
AT4G08460,Chr4,5377064,5380645,-,3582,1245,1235
AT4G08470,Chr4,5383852,5387058,-,3207,466,469
AT4G08480,Chr4,5387652,5391507,-,3856,83,82
AT4G08485,Chr4,5394425,5394782,-,358,0,0
AT4G08500,Chr4,5403753,5407301,-,3549,282,315
AT4G08510,Chr4,5410296,5413453,+,3158,283,279
AT4G08520,Chr4,5417348,5420530,+,3183,1423,1473
AT4G08530,Chr4,5421862,5422356,+,495,0,0
AT4G08540,Chr4,5433645,5436524,+,2880,444,429
AT4G08550,Chr4,5444345,5446891,+,2547,0,0
AT4G08555,Chr4,5448133,5448523,+,391,320,327
AT4G08560,Chr4,5450434,5453183,+,2750,0,0
AT4G08570,Chr4,5454580,5456070,-,1491,23,31
AT4G08580,Chr4,5461483,5463907,+,2425,290,389
AT4G08590,Chr4,5463885,5466671,-,2787,142,173
AT4G08593,Chr4,5469345,5470466,+,1122,0,0
AT4G08620,Chr4,5500313,5506265,+,5953,23,27
AT4G08630,Chr4,5506998,5511959,-,4962,0,0
AT4G08640,Chr4,5513313,5514174,+,862,0,0
AT4G08670,Chr4,5536699,5538210,-,1512,1,0
AT4G08685,Chr4,5550429,5551370,+,942,589,628
AT4G08690,Chr4,5551315,5553151,-,1837,393,345
AT4G08691,Chr4,5555316,5556616,-,1301,0,0
AT4G08700,Chr4,5565853,5567458,-,1606,157,136
AT4G08730,Chr4,5577390,5578779,-,1390,0,0
AT4G08740,Chr4,5579034,5579745,+,712,0,1
AT4G08760,Chr4,5584739,5591133,-,6395,0,0
AT4G08770,Chr4,5598115,5600312,-,2198,411,425
AT4G08780,Chr4,5604153,5608202,+,4050,73,68
AT4G08790,Chr4,5608240,5611215,-,2976,90,96
AT4G08800,Chr4,5614134,5615919,+,1786,0,0
AT4G08810,Chr4,5616052,5617939,-,1888,668,701
AT4G08840,Chr4,5631298,5633779,+,2482,0,0
AT4G08850,Chr4,5636489,5640636,-,4148,2309,2344
AT4G08867,Chr4,5659815,5660903,+,1089,0,0
AT4G08868,Chr4,5668607,5669047,+,441,12,2
AT4G08869,Chr4,5657276,5657665,-,390,0,0
AT4G08870,Chr4,5646439,5648727,-,2289,1475,1486
AT4G08874,Chr4,5673276,5673710,-,435,3,1
AT4G08875,Chr4,5673818,5674220,-,403,0,0
AT4G08876,Chr4,5677395,5677728,+,334,0,0
AT4G08878,Chr4,5683180,5684022,+,843,0,0
AT4G08895,Chr4,5697896,5698615,+,720,0,0
AT4G08900,Chr4,5703347,5705346,+,2000,271,283
AT4G08910,Chr4,5712346,5713384,+,1039,15,19
AT4G08920,Chr4,5724103,5727253,+,3151,1479,1418
AT4G08930,Chr4,5729192,5730850,+,1659,339,352
AT4G08940,Chr4,5730797,5732195,-,1399,102,90
AT4G08949,Chr4,5739008,5739151,-,144,0,0
AT4G08950,Chr4,5740297,5741524,+,1228,1152,1112
AT4G08960,Chr4,5746289,5748285,+,1997,401,375
AT4G08967,Chr4,5752018,5752128,-,111,0,0
AT4G08980,Chr4,5758105,5760558,+,2454,919,891
AT4G08990,Chr4,5764781,5770496,+,5716,8,11
AT4G09000,Chr4,5775210,5777481,+,2272,8336,8087
AT4G09010,Chr4,5777397,5779462,-,2066,4645,4233
AT4G09012,Chr4,5780470,5783464,-,2995,36,32
AT4G09020,Chr4,5784074,5789002,+,4929,461,455
AT4G09030,Chr4,5792207,5792790,+,584,1939,1898
AT4G09040,Chr4,5794529,5797375,-,2847,1307,1377
AT4G09060,Chr4,5797659,5800330,-,2672,95,90
AT4G09070,Chr4,5802308,5803392,+,1085,0,0
AT4G09080,Chr4,5803811,5806355,+,2545,18,15
AT4G09090,Chr4,5807220,5807710,-,491,0,0
AT4G09100,Chr4,5811256,5811654,+,399,15,24
AT4G09110,Chr4,5812488,5813396,+,909,1,1
AT4G09120,Chr4,5813998,5815035,+,1038,3,9
AT4G09130,Chr4,5815849,5816922,+,1074,15,10
AT4G09140,Chr4,5816942,5821037,-,4096,297,279
AT4G09150,Chr4,5828519,5833676,+,5158,662,671
AT4G09153,Chr4,5835095,5835412,+,318,0,0
AT4G09160,Chr4,5839683,5842394,+,2712,279,260
AT4G09170,Chr4,5842993,5843783,-,791,6,5
AT4G09180,Chr4,5847401,5849724,+,2324,233,250
AT4G09190,Chr4,5855176,5856327,+,1152,0,0
AT4G09200,Chr4,5859257,5861803,+,2547,0,0
AT4G09210,Chr4,5870289,5871160,+,872,0,0
AT4G09220,Chr4,5872401,5872760,+,360,0,0
AT4G09250,Chr4,5876578,5878978,+,2401,0,0
AT4G09260,Chr4,5887592,5888463,+,872,0,0
AT4G09270,Chr4,5889703,5890062,+,360,0,0
AT4G09300,Chr4,5898798,5901014,+,2217,16,13
AT4G09310,Chr4,5902826,5905372,+,2547,0,0
AT4G09320,Chr4,5923400,5924532,+,1133,6893,6779
AT4G09340,Chr4,5924602,5927635,-,3034,319,309
AT4G09350,Chr4,5931251,5932152,-,902,176,193
AT4G09360,Chr4,5940186,5943280,+,3095,0,0
AT4G09420,Chr4,5962181,5963791,-,1611,142,159
AT4G09430,Chr4,5970932,5975375,+,4444,56,64
AT4G09432,Chr4,5972924,5975071,-,2148,54,61
AT4G09440,Chr4,5982215,5982748,-,534,0,0
AT4G09450,Chr4,5983277,5984531,+,1255,0,0
AT4G09460,Chr4,5992966,5994258,+,1293,123,140
AT4G09462,Chr4,5996803,5997266,+,464,0,0
AT4G09464,Chr4,5999071,5999608,+,538,0,0
AT4G09465,Chr4,6001351,6001761,+,411,0,0
AT4G09466,Chr4,6003632,6004167,+,536,0,0
AT4G09467,Chr4,6005905,6006442,+,538,0,0
AT4G09490,Chr4,6015562,6016575,-,1014,137,146
AT4G09500,Chr4,6018135,6019759,+,1625,103,122
AT4G09510,Chr4,6021164,6023873,-,2710,541,490
AT4G09520,Chr4,6024896,6027055,-,2160,189,172
AT4G09530,Chr4,6029413,6029724,-,312,3,1
AT4G09545,Chr4,6037569,6037937,+,369,0,0
AT4G09550,Chr4,6039118,6040215,+,1098,169,170
AT4G09560,Chr4,6041342,6043840,-,2499,241,262
AT4G09570,Chr4,6049517,6052335,+,2819,305,289
AT4G09580,Chr4,6052352,6054397,-,2046,386,379
AT4G09587,Chr4,6062978,6063118,+,141,0,0
AT4G09590,Chr4,6066128,6066763,+,636,0,0
AT4G09600,Chr4,6072804,6073612,-,809,0,0
AT4G09610,Chr4,6074770,6075645,-,876,0,0
AT4G09620,Chr4,6076992,6079102,-,2111,274,267
AT4G09630,Chr4,6083713,6088134,+,4422,654,676
AT4G09640,Chr4,6088213,6090888,-,2676,309,301
AT4G09647,Chr4,6096725,6097988,-,1264,0,0
AT4G09649,Chr4,6100561,6100698,-,138,11,1
AT4G09650,Chr4,6100743,6101708,+,966,8119,7940
AT4G09660,Chr4,6104446,6106607,+,2162,0,0
AT4G09670,Chr4,6107150,6109122,-,1973,1081,1070
AT4G09680,Chr4,6116755,6123304,+,6550,344,318
AT4G09690,Chr4,6124897,6126120,+,1224,0,2
AT4G09720,Chr4,6132837,6135200,+,2364,445,443
AT4G09730,Chr4,6136249,6139711,+,3463,1010,938
AT4G09731,Chr4,6139717,6139851,+,135,1,1
AT4G09740,Chr4,6142706,6145003,-,2298,0,0
AT4G09750,Chr4,6146690,6148814,+,2125,309,323
AT4G09760,Chr4,6148758,6151399,-,2642,275,250
AT4G09770,Chr4,6154259,6155912,-,1654,24,22
AT4G09775,Chr4,6156629,6157054,+,426,0,0
AT4G09780,Chr4,6159538,6161378,-,1841,0,1
AT4G09784,Chr4,6162253,6162613,+,361,0,0
AT4G09795,Chr4,6169635,6170015,+,381,0,0
AT4G09800,Chr4,6173715,6175200,+,1486,4688,4581
AT4G09810,Chr4,6175176,6177293,-,2118,136,144
AT4G09820,Chr4,6182023,6186493,+,4471,26,15
AT4G09830,Chr4,6188767,6190853,+,2087,874,848
AT4G09840,Chr4,6190788,6191664,-,877,5,4
AT4G09850,Chr4,6192512,6193130,+,619,0,1
AT4G09860,Chr4,6194709,6195301,-,593,0,0
AT4G09870,Chr4,6200089,6201215,+,1127,1,0
AT4G09880,Chr4,6214624,6215338,+,715,0,0
AT4G09890,Chr4,6218396,6218927,+,532,128,125
AT4G09900,Chr4,6221664,6224134,-,2471,214,234
AT4G09920,Chr4,6224691,6225905,+,1215,13,19
AT4G09930,Chr4,6228556,6230079,+,1524,0,0
AT4G09940,Chr4,6231786,6233397,+,1612,2,1
AT4G09950,Chr4,6234762,6236312,+,1551,58,69
AT4G09960,Chr4,6236375,6240932,-,4558,4,8
AT4G09965,Chr4,6244740,6245686,-,947,0,0
AT4G09970,Chr4,6245961,6247768,+,1808,101,113
AT4G09980,Chr4,6247735,6252288,-,4554,619,616
AT4G09984,Chr4,6254428,6255482,-,1055,0,0
AT4G09990,Chr4,6258880,6260073,-,1194,102,129
AT4G10000,Chr4,6260310,6263181,-,2872,135,163
AT4G10010,Chr4,6263597,6266245,-,2649,1,0
AT4G10020,Chr4,6268289,6270434,+,2146,61,52
AT4G10030,Chr4,6270241,6273241,-,3001,274,277
AT4G10040,Chr4,6276998,6278509,+,1512,867,882
AT4G10050,Chr4,6284450,6287293,-,2844,210,210
AT4G10060,Chr4,6288827,6295402,+,6576,895,911
AT4G10070,Chr4,6295608,6299836,-,4229,618,665
AT4G10080,Chr4,6300058,6302654,-,2597,1093,1097
AT4G10090,Chr4,6305368,6307518,+,2151,97,104
AT4G10100,Chr4,6308683,6309546,+,864,317,327
AT4G10110,Chr4,6309393,6310869,-,1477,536,441
AT4G10112,Chr4,6311477,6311581,-,105,0,0
AT4G10115,Chr4,6312104,6312557,-,454,0,0
AT4G10120,Chr4,6314787,6319936,+,5150,1354,1317
AT4G10130,Chr4,6320634,6321643,-,1010,102,133
AT4G10140,Chr4,6322457,6324664,+,2208,410,389
AT4G10150,Chr4,6328136,6329589,+,1454,18,17
AT4G10160,Chr4,6336023,6337332,+,1310,2,3
AT4G10170,Chr4,6344331,6345537,+,1207,122,145
AT4G10180,Chr4,6346463,6349276,+,2814,763,736
AT4G10190,Chr4,6350928,6352031,+,1104,0,0
AT4G10200,Chr4,6353172,6355591,+,2420,2,5
AT4G10210,Chr4,6357052,6360377,+,3326,0,0
AT4G10220,Chr4,6362189,6365079,+,2891,0,0
AT4G10230,Chr4,6366261,6367185,+,925,0,0
AT4G10240,Chr4,6368936,6369526,-,591,0,0
AT4G10250,Chr4,6370343,6371291,+,949,2,3
AT4G10260,Chr4,6371377,6372770,-,1394,1,6
AT4G10265,Chr4,6373097,6373536,-,440,21,8
AT4G10270,Chr4,6374734,6375210,+,477,129,114
AT4G10280,Chr4,6375125,6376111,-,987,32,41
AT4G10290,Chr4,6379701,6381739,-,2039,0,0
AT4G10300,Chr4,6384462,6386189,+,1728,1213,1174
AT4G10310,Chr4,6391984,6395877,+,3894,33,27
AT4G10320,Chr4,6397330,6404596,-,7267,1571,1596
AT4G10330,Chr4,6406541,6407777,+,1237,122,91
AT4G10340,Chr4,6408016,6409677,+,1662,76195,76352
AT4G10345,Chr4,6413010,6413342,+,333,0,0
AT4G10350,Chr4,6415256,6416829,-,1574,16,14
AT4G10360,Chr4,6420455,6422380,+,1926,317,297
AT4G10370,Chr4,6423577,6425661,-,2085,36,36
AT4G10380,Chr4,6431236,6434822,-,3587,776,838
AT4G10390,Chr4,6441673,6443435,-,1763,69,89
AT4G10400,Chr4,6446209,6448136,-,1928,123,110
AT4G10410,Chr4,6448983,6449998,-,1016,2,1
AT4G10420,Chr4,6453085,6454209,-,1125,62,55
AT4G10430,Chr4,6454703,6458089,-,3387,386,389
AT4G10440,Chr4,6459728,6461932,-,2205,0,2
AT4G10450,Chr4,6462953,6464544,-,1592,685,736
AT4G10457,Chr4,6466900,6467270,-,371,0,0
AT4G10465,Chr4,6473547,6475434,+,1888,4,7
AT4G10470,Chr4,6476014,6477883,+,1870,115,138
AT4G10480,Chr4,6477876,6479165,-,1290,4364,4298
AT4G10490,Chr4,6483867,6485360,+,1494,0,0
AT4G10500,Chr4,6491017,6492476,+,1460,9,10
AT4G10507,Chr4,6494707,6495211,+,505,0,1
AT4G10510,Chr4,6495955,6499010,+,3056,11,16
AT4G10520,Chr4,6499794,6502866,+,3073,0,0
AT4G10530,Chr4,6508600,6511670,+,3071,0,0
AT4G10540,Chr4,6512515,6515743,-,3229,0,0
AT4G10550,Chr4,6516492,6520317,-,3826,113,105
AT4G10560,Chr4,6520771,6522882,-,2112,11,6
AT4G10570,Chr4,6523255,6528173,-,4919,230,209
AT4G10590,Chr4,6538541,6543448,-,4908,169,136
AT4G10595,Chr4,6545340,6546401,+,1062,0,0
AT4G10596,Chr4,6546697,6546795,-,99,0,0
AT4G10600,Chr4,6547786,6548864,-,1079,34,26
AT4G10603,Chr4,6550978,6551834,+,857,0,0
AT4G10610,Chr4,6557177,6559595,+,2419,847,748
AT4G10613,Chr4,6560363,6561726,+,1364,0,0
AT4G10620,Chr4,6564279,6566504,+,2226,284,293
AT4G10630,Chr4,6566625,6567629,-,1005,114,90
AT4G10640,Chr4,6571899,6574427,+,2529,77,91
AT4G10650,Chr4,6574472,6576231,-,1760,26,34
AT4G10660,Chr4,6582535,6583488,+,954,2,3
AT4G10670,Chr4,6584727,6586262,+,1536,0,0
AT4G10680,Chr4,6587521,6588069,+,549,0,0
AT4G10695,Chr4,6593774,6594478,-,705,5,4
AT4G10700,Chr4,6597863,6598658,-,796,0,1
AT4G10710,Chr4,6601989,6606354,-,4366,887,949
AT4G10720,Chr4,6607850,6609559,+,1710,31,38
AT4G10730,Chr4,6609418,6614883,-,5466,438,466
AT4G10740,Chr4,6617143,6618426,-,1284,0,0
AT4G10750,Chr4,6618676,6619939,+,1264,620,648
AT4G10760,Chr4,6619817,6623351,-,3535,560,607
AT4G10767,Chr4,6627036,6627522,+,487,0,0
AT4G10770,Chr4,6628404,6632599,-,4196,445,400
AT4G10780,Chr4,6634779,6637457,-,2679,1,4
AT4G10790,Chr4,6640599,6643062,-,2464,657,629
AT4G10800,Chr4,6643309,6644845,+,1537,69,66
AT4G10810,Chr4,6645716,6646336,-,621,1133,1180
AT4G10815,Chr4,6646430,6646500,+,71,0,1
AT4G10820,Chr4,6648009,6648909,-,901,0,0
AT4G10840,Chr4,6656516,6659265,+,2750,1178,1141
AT4G10845,Chr4,6662595,6663964,+,1370,3,1
AT4G10850,Chr4,6674998,6676981,+,1984,2,1
AT4G10860,Chr4,6678900,6679436,-,537,0,2
AT4G10870,Chr4,6683555,6684076,-,522,0,0
AT4G10880,Chr4,6685829,6686347,-,519,0,0
AT4G10890,Chr4,6688833,6693761,+,4929,168,170
AT4G10895,Chr4,6693907,6694718,-,812,0,0
AT4G10910,Chr4,6696712,6697455,+,744,25,21
AT4G10920,Chr4,6696712,6699199,-,2488,350,347
AT4G10925,Chr4,6702725,6704645,-,1921,115,148
AT4G10930,Chr4,6705147,6708846,-,3700,296,304
AT4G10940,Chr4,6708982,6710923,-,1942,4,7
AT4G10950,Chr4,6711386,6713512,-,2127,7,5
AT4G10955,Chr4,6713557,6718555,-,4999,197,197
AT4G10960,Chr4,6713557,6718550,-,4994,197,197
AT4G10970,Chr4,6719207,6722220,-,3014,539,520
AT4G11000,Chr4,6731020,6732464,+,1445,18,15
AT4G11010,Chr4,6732580,6734361,-,1782,3907,3946
AT4G11020,Chr4,6734689,6736075,-,1387,0,0
AT4G11030,Chr4,6738120,6742229,+,4110,1,0
AT4G11040,Chr4,6745100,6746944,+,1845,8,4
AT4G11050,Chr4,6747467,6751311,-,3845,13,18
AT4G11060,Chr4,6754587,6756532,-,1946,221,228
AT4G11070,Chr4,6759303,6760794,+,1492,108,125
AT4G11080,Chr4,6760867,6763272,-,2406,293,344
AT4G11090,Chr4,6764537,6766268,-,1732,122,158
AT4G11100,Chr4,6768614,6770184,+,1571,376,378
AT4G11110,Chr4,6771605,6777225,+,5621,338,334
AT4G11120,Chr4,6777802,6780166,+,2365,397,355
AT4G11130,Chr4,6780522,6784440,+,3919,96,114
AT4G11140,Chr4,6794776,6795793,-,1018,53,55
AT4G11150,Chr4,6799935,6801932,+,1998,6956,6624
AT4G11160,Chr4,6803594,6806875,+,3282,742,789
AT4G11170,Chr4,6811127,6817130,+,6004,14,18
AT4G11175,Chr4,6818087,6819042,+,956,780,840
AT4G11177,Chr4,6819292,6819328,+,37,0,0
AT4G11180,Chr4,6820033,6820747,+,715,0,0
AT4G11190,Chr4,6826677,6827383,+,707,115,115
AT4G11210,Chr4,6832691,6833245,+,555,42,55
AT4G11211,Chr4,6836106,6836588,+,483,225,231
AT4G11213,Chr4,6837560,6837643,-,84,0,0
AT4G11216,Chr4,6837774,6837857,-,84,0,0
AT4G11220,Chr4,6837911,6839795,-,1885,521,499
AT4G11230,Chr4,6840491,6845591,-,5101,17,25
AT4G11240,Chr4,6847112,6849300,+,2189,582,638
AT4G11250,Chr4,6849578,6850567,+,990,0,0
AT4G11260,Chr4,6851277,6853860,-,2584,1672,1714
AT4G11270,Chr4,6854364,6859664,+,5301,419,471
AT4G11280,Chr4,6864097,6866116,+,2020,278,285
AT4G11290,Chr4,6869953,6871661,+,1709,392,423
AT4G11300,Chr4,6872151,6873541,-,1391,96,107
AT4G11310,Chr4,6883551,6885517,+,1967,0,0
AT4G11320,Chr4,6887254,6889059,+,1806,2539,2531
AT4G11330,Chr4,6892055,6894149,+,2095,100,74
AT4G11340,Chr4,6894208,6899130,-,4923,0,0
AT4G11350,Chr4,6901682,6904244,+,2563,55,44
AT4G11355,Chr4,6905485,6905557,-,73,0,0
AT4G11360,Chr4,6906014,6906759,+,746,267,316
AT4G11370,Chr4,6907674,6908386,+,713,14,12
AT4G11380,Chr4,6920489,6925969,+,5481,2023,2085
AT4G11385,Chr4,6927087,6927678,-,592,0,0
AT4G11390,Chr4,6927892,6930378,+,2487,0,0
AT4G11393,Chr4,6932370,6932718,+,349,1,0
AT4G11400,Chr4,6938717,6940539,+,1823,8,11
AT4G11405,Chr4,6944727,6944798,+,72,0,1
AT4G11410,Chr4,6944918,6947333,-,2416,200,173
AT4G11420,Chr4,6947476,6952445,-,4970,4188,4223
AT4G11430,Chr4,6952799,6954242,+,1444,0,0
AT4G11440,Chr4,6955601,6958553,+,2953,120,117
AT4G11450,Chr4,6958681,6962046,-,3366,172,183
AT4G11460,Chr4,6964468,6967093,+,2626,497,491
AT4G11470,Chr4,6967729,6970161,+,2433,3,6
AT4G11480,Chr4,6971408,6973799,+,2392,1,2
AT4G11485,Chr4,6975282,6975945,-,664,0,0
AT4G11490,Chr4,6978848,6981548,+,2701,0,0
AT4G11510,Chr4,6984051,6984308,-,258,0,0
AT4G11521,Chr4,6985565,6986715,+,1151,33,35
AT4G11530,Chr4,6987093,6989599,+,2507,65,57
AT4G11540,Chr4,6990978,6992555,-,1578,0,0
AT4G11550,Chr4,6996823,6998829,-,2007,16,14
AT4G11560,Chr4,6999896,7003493,-,3598,614,725
AT4G11570,Chr4,7004333,7006081,+,1749,892,950
AT4G11580,Chr4,7006648,7007738,-,1091,1,0
AT4G11590,Chr4,7008603,7009796,+,1194,181,145
AT4G11600,Chr4,7009769,7011375,-,1607,3906,3658
AT4G11610,Chr4,7013729,7018049,-,4321,95,108
AT4G11630,Chr4,7019700,7021348,+,1649,355,381
AT4G11640,Chr4,7021770,7023318,+,1549,72,87
AT4G11650,Chr4,7024856,7026146,-,1291,421,461
AT4G11653,Chr4,7037086,7037358,-,273,0,0
AT4G11655,Chr4,7038585,7039923,+,1339,0,0
AT4G11660,Chr4,7042630,7044708,+,2079,374,368
