"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source","group","logFC_scheible2004","Padj_scheible2004","logFC_nguyen2017","Padj_nguyen2017"
"AT2G29760",53.3363908043285,0.788446385746657,0.254600514433238,3.09679808582401,0.0019562307092996,0.046700687887025,"OTP81","O82380",817526,"Pentatricopeptide repeat-containing protein At2g29760, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O82380]","PCMP-H33","UniProtKB Gene Name","en24",-0.875597805491753,3.96874922673712e-05,NA,NA
"AT2G30020",201.966910426779,0.642995322676206,0.144131035712828,4.46118575014846,8.15074022572989e-06,0.00142413105944046,NA,"O80871",817553,"PP2C-type phosphatase AP2C1 [Source:UniProtKB/TrEMBL;Acc:F6LPR5]",NA,NA,"en24",NA,NA,NA,NA
"AT2G30230",110.150175437381,0.761694377568715,0.229112062601156,3.32454943192882,0.000885615321709182,0.0297774552154652,NA,NA,817573,"6,7-dimethyl-8-ribityllumazine synthase [Source:UniProtKB/TrEMBL;Acc:O22919]",NA,NA,"en24",NA,NA,NA,NA
"AT2G30590",553.857870351878,0.38013826976633,0.107998553892014,3.51984592447808,0.000431797553996919,0.0189744597746219,"WRKY21","O04336",817609,"Probable WRKY transcription factor 21 [Source:UniProtKB/Swiss-Prot;Acc:O04336]","WRKY21","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G31150",615.461604604179,-0.570880851618675,0.16443931182192,-3.47168110407146,0.000517210334002139,0.0212927691979549,NA,NA,817671,"ATP binding / ATPase [Source:UniProtKB/TrEMBL;Acc:F4IPY0]",NA,NA,"en24",NA,NA,NA,NA
"AT2G31280",479.368679907345,-0.433533337212792,0.135035224855458,-3.2105203488708,0.00132494887237755,0.0372915634727077,"CPUORF7","Q58G01",817685,"conserved peptide upstream open reading frame 7 [Source:TAIR;Acc:AT2G31280]","CPUORF7","TAIR Gene Name","en24",NA,NA,NA,NA
"AT2G31450",305.537228000268,-0.440804870105461,0.137069273006848,-3.21592768704214,0.00130023590888636,0.0371171569032517,"ATNTH1",NA,817703,"Endonuclease III homolog 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SIC4]","NTH1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G31510",874.098020460615,-0.341878250210307,0.0973538185094395,-3.51170868739122,0.000445235747784278,0.0194483580519219,"ARI7",NA,817709,"Probable E3 ubiquitin-protein ligase ARI7 [Source:UniProtKB/Swiss-Prot;Acc:Q84RR0]","ARI7","UniProtKB Gene Name","en24",0.530292957689478,0.000158804327687788,NA,NA
"AT2G31900",209.006288977555,-0.76361598983391,0.197510841408841,-3.86619784710072,0.000110545270819117,0.00786151420688371,"XIF",NA,817748,"myosin-like protein XIF [Source:TAIR;Acc:AT2G31900]","XIF","TAIR Gene Name","en24",NA,NA,NA,NA
"AT2G32340",126.269220206837,-0.644692561695708,0.196898078154686,-3.27424507002667,0.00105944685334347,0.032534649732675,NA,NA,817795,"TraB family protein [Source:TAIR;Acc:AT2G32340]",NA,NA,"en24",NA,NA,NA,NA
"AT2G32710",290.689006849701,0.713462400968029,0.129037283766009,5.52911825284382,3.2184434830559e-08,2.7179755214407e-05,"KRP4","Q8GYJ3",817831,"Cyclin-dependent kinase inhibitor 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYJ3]","KRP4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G33180",470.875745023287,0.591851620893643,0.177892378192331,3.32702067906335,0.000877798591738973,0.0296826833307712,NA,NA,817879,"Uncharacterized protein At2g33180 [Source:UniProtKB/TrEMBL;Acc:O49317]",NA,NA,"en24",-1.73216024047946,6.18335280541107e-08,NA,NA
"AT2G33370",1237.3335032335,0.636292535442612,0.165477718093909,3.84518558010037,0.000120461236116196,0.00832737861697066,NA,NA,819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.379812434570532,0.00332312012585108,NA,NA
"AT2G33370",1237.3335032335,0.636292535442612,0.165477718093909,3.84518558010037,0.000120461236116196,0.00832737861697066,NA,NA,819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.379812434570532,0.00332312012585108,NA,NA
"AT2G33370",1237.3335032335,0.636292535442612,0.165477718093909,3.84518558010037,0.000120461236116196,0.00832737861697066,NA,NA,819595,"60S ribosomal protein L23 [Source:UniProtKB/Swiss-Prot;Acc:P49690]","RPL23A","UniProtKB Gene Name","en24",-0.379812434570532,0.00332312012585108,NA,NA
"AT2G33390",244.647429306565,0.485905256913078,0.144525883996417,3.36206389801514,0.000773622193548056,0.0273350747800616,NA,NA,817903,"Uncharacterized protein At2g33390 [Source:UniProtKB/TrEMBL;Acc:O22789]",NA,NA,"en24",0.370755154899004,0.0272021434229899,NA,NA
"AT2G34150",221.132378615062,-0.53316702234283,0.129644589947253,-4.11252812446515,3.91349776894052e-05,0.00419676046459716,"WAVE1","Q6AWX6",817976,"Protein SCAR1 [Source:UniProtKB/Swiss-Prot;Acc:Q6AWX6]","SCAR1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G34510",721.919000015945,0.816380889725753,0.176725822701768,4.61947709307559,3.84708347626975e-06,0.000856842724143244,NA,NA,818014,"Uncharacterized protein At2g34510 [Source:UniProtKB/TrEMBL;Acc:O64696]",NA,NA,"en24",-1.00755358073135,0.000153653897840241,NA,NA
"AT2G34520",427.856724576806,0.587349930303848,0.127814662964193,4.59532511123854,4.32075058284669e-06,0.000921820766454071,"RPS14",NA,818015,"At2g34520 [Source:UniProtKB/TrEMBL;Acc:Q9SMX4]","RPS14","TAIR Gene Name","en24",NA,NA,NA,NA
"AT2G34720",1039.15132390913,-0.468316307965651,0.122627036412146,-3.81902981322694,0.000133977571387945,0.00890313907177333,"NF-YA4",NA,818037,"Nuclear transcription factor Y subunit A-4 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY64]","NFYA4","UniProtKB Gene Name","en24",1.13093474862405,6.21114573427482e-07,NA,NA
"AT2G34850",51.6298175129503,-0.923362387029282,0.281447729428485,-3.28075976631357,0.00103527882310363,0.0321760165788444,"MEE25",NA,NA,"NAD(P)-binding Rossmann-fold superfamily protein [Source:TAIR;Acc:AT2G34850]","MEE25","TAIR Gene Name","en24",-0.393569286778846,0.00918723745947739,NA,NA
"AT2G35340",152.502726702687,-0.543951537759549,0.175852181322371,-3.09323167713445,0.00197989504364817,0.0467975968827642,"MEE29","F4IJV4",818101,"Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH6 [Source:UniProtKB/Swiss-Prot;Acc:F4IJV4]","MEE29","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G35530",377.799189971254,-0.341771999785159,0.0950609528314635,-3.59529322613773,0.000324026404858962,0.0163117619913844,"bZIP16","Q501B2",818118,"bZIP transcription factor 16 [Source:UniProtKB/Swiss-Prot;Acc:Q501B2]","BZIP16","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G35930",231.272463013014,0.60897451122993,0.149125348494085,4.08364183138243,4.43353484391021e-05,0.00447059125454588,"PUB23","Q84TG3",818166,"E3 ubiquitin-protein ligase PUB23 [Source:UniProtKB/Swiss-Prot;Acc:Q84TG3]","PUB23","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G36220",253.00043288435,0.538324944523292,0.173142920260515,3.1091363349614,0.00187635114738006,0.045654123715605,NA,NA,818194,"At2g36220/F2H17.17 [Source:UniProtKB/TrEMBL;Acc:Q9SJN3]",NA,NA,"en24",1.30139092815631,1.80729454651315e-06,NA,NA
"AT2G36320",771.452777869131,0.515745603768765,0.165788203585603,3.11087033102728,0.0018653683161445,0.0454414483553085,NA,"Q9SJM6",818205,"Zinc finger A20 and AN1 domain-containing stress-associated protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJM6]","SAP4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G36630",524.806509186441,-0.448694121607222,0.130547349656191,-3.43702206738705,0.000588147683064003,0.0228801866417298,NA,"Q8S9J0",818235,"Sulfite exporter TauE/SafE family protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8S9J0]",NA,NA,"en24",NA,NA,NA,NA
"AT2G36810",768.11162891659,-0.321511800034401,0.0894319342872794,-3.59504468506315,0.00032433590302585,0.0163117619913844,NA,NA,818253,"Protein SHOOT GRAVITROPISM 6 [Source:UniProtKB/Swiss-Prot;Acc:F4IP13]","SGR6","UniProtKB Gene Name","en24",0.332594768989382,0.0296958538659683,NA,NA
"AT2G37190",1747.04056949353,0.596223383039836,0.151148082263762,3.94463081575453,7.99230144301247e-05,0.00666617142580151,NA,"P50883",818295,"60S ribosomal protein L12-1 [Source:UniProtKB/Swiss-Prot;Acc:P50883]","RPL12A","UniProtKB Gene Name","en24",-0.493230414306222,0.000324361742597985,NA,NA
"AT2G37670",38.3482940153105,-1.15840546490418,0.281311165814595,-4.11787943628107,3.82374635525039e-05,0.00412232399618165,NA,NA,818344,"Transducin/WD40 repeat-like superfamily protein [Source:TAIR;Acc:AT2G37670]",NA,NA,"en24",NA,NA,NA,NA
"AT2G37678",80.5474791254555,0.884116971024211,0.233966994874653,3.77881064591129,0.000157579187871098,0.00998067181178566,"FHY1",NA,5007942,"Protein FAR-RED ELONGATED HYPOCOTYL 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8S4Q6]","FHY1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G38470",1045.28135799097,0.921520828972421,0.152935694110466,6.02554449000507,1.6854124590361e-09,3.04832174923158e-06,"WRKY33","Q8S8P5",818429,"WRKY33 [Source:UniProtKB/TrEMBL;Acc:A0A384L4W4]","WRKY33","UniProtKB Gene Name","en24",1.83009870583087,4.18437514465665e-08,0.714,0.008
"AT2G38480",154.5280600529,0.420299342688591,0.133857050064124,3.13991188725022,0.00168998656950027,0.0431937550953738,NA,"Q8LE26",818430,"CASP-like protein 4B1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LE26]",NA,NA,"en24",NA,NA,NA,NA
"AT2G38530",3673.88540596959,0.508569667284848,0.160113898430501,3.1762993236068,0.00149166953042538,0.040200692965437,"LTP2","Q9S7I3",818435,"Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL;Acc:A0A178W063]","LTP2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G39280",808.799242482601,-0.723514665436563,0.197796694006062,-3.65787036569171,0.000254319612121627,0.0136725461498173,NA,NA,818513,"Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IUX9]",NA,NA,"en24",NA,NA,NA,NA
"AT2G39340",903.286035455809,-0.515750334788829,0.137474097213826,-3.75161827021592,0.000175696836385475,0.010682376263892,NA,"F4IUY8",818519,"SAC3 family protein A [Source:UniProtKB/Swiss-Prot;Acc:F4IUY8]","SAC3A","UniProtKB Gene Name","en24",0.288665309162086,0.0338515147459611,NA,NA
"AT2G39580",1166.65901473927,-0.612067788737909,0.180285045261623,-3.39500033322064,0.000686285170445826,0.0253362984236721,NA,NA,818543,"CONTAINS InterPro DOMAIN/s: Putative zinc-finger domain (InterPro:IPR019607); Ha. [Source:TAIR;Acc:AT2G39580]",NA,NA,"en24",NA,NA,NA,NA
"AT2G39840",246.713173797406,0.455934250547532,0.133099790993342,3.42550688580976,0.000613653378985309,0.0235072652641701,"TOPP4","P48484",818571,"Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A178VUA1]","TOPP4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G40000",989.01454911106,0.776711963437102,0.242131429573362,3.2078114138494,0.00133749170653624,0.0372915634727077,"HSPRO2","O04203",818588,"Nematode resistance protein-like HSPRO2 [Source:UniProtKB/Swiss-Prot;Acc:O04203]","HSPRO2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G40140",940.687189566485,0.762375599682576,0.16984059688349,4.48877131658671,7.16351462194946e-06,0.00131991013052429,"CZF1","Q9XEE6",818605,"Zinc finger CCCH domain-containing protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q9XEE6]","CZF1","TAIR Gene Name","en24",1.15962240531305,2.27272564077074e-07,NA,NA
"AT2G40960",380.551700686271,-0.491089429232491,0.14815893928671,-3.31461221035173,0.000917703388174164,0.0303921769142385,NA,NA,818696,"Expressed protein [Source:UniProtKB/TrEMBL;Acc:O22209]",NA,NA,"en24",-0.471722240302279,0.009392405716703,NA,NA
"AT2G40980",278.794657881268,0.435397752009032,0.141467653131935,3.07771948123699,0.00208591168971636,0.0479878071818062,NA,NA,818698,"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SLM4]",NA,NA,"en24",-0.299274152921027,0.023495940428939,NA,NA
"AT2G41100",1282.29220016173,0.750981047001142,0.228524185599108,3.28622130315153,0.00101541199801862,0.0318553565206832,"TCH3",NA,818709,"Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071]","CML12","UniProtKB Gene Name","en24",1.12808560301218,1.71732423344453e-06,NA,NA
"AT2G41230",134.299773207601,0.936972374651126,0.306310844678519,3.05889390117579,0.00222155812865014,0.0498291721046208,NA,"Q8RWS1",818722,"Protein ORGAN SIZE RELATED 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS1]","ORS1","UniProtKB Gene Name","en24",1.165754563461,4.02199448756436e-05,1.167,0.001
"AT2G41231",127.626659047497,0.944103533471244,0.305281282161617,3.09256934059728,0.0019843186966074,0.0467975968827642,NA,NA,10723020,"unknown protein. [Source:TAIR;Acc:AT2G41231]",NA,NA,"en24",NA,NA,NA,NA
"AT2G41410",1421.57479648765,0.726212720846144,0.19247352830897,3.77305246714438,0.000161262358336049,0.0100568168577078,NA,"P30188",818739,"Probable calcium-binding protein CML35 [Source:UniProtKB/Swiss-Prot;Acc:P30188]","CML35","UniProtKB Gene Name","en24",1.39010301967044,6.85037759202775e-09,NA,NA
"AT2G41430",7113.09638757002,0.552122446219146,0.123390693823791,4.47458741910966,7.65589992547905e-06,0.00134930243208356,"ERD15","Q39096",818741,"LSR1 [Source:UniProtKB/TrEMBL;Acc:A0A178VWR6]","ERD15","UniProtKB Gene Name","en24",0.416735912252102,0.000227247377685915,NA,NA
"AT2G41790",1533.8733045492,-0.401912191929198,0.101386871288037,-3.96414433962933,7.36596759873487e-05,0.00646291910351334,NA,"O22941",818778,"Insulin-degrading enzyme-like 1, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:O22941]","PXM16","UniProtKB Gene Name","en24",0.276804084919471,0.0248313750167476,NA,NA
"AT2G41950",408.654854999463,0.376184425036183,0.118622007678546,3.17128695086332,0.00151765146284795,0.0404597922538852,NA,NA,818795,"At2g41950/T6D20.26 [Source:UniProtKB/TrEMBL;Acc:O23684]",NA,NA,"en24",-1.18206999965763,3.65858230131414e-07,NA,NA
"AT2G42247",323.197708033361,-0.65934978972357,0.124689321636904,-5.28794110889141,1.23700787515055e-07,7.16333588958608e-05,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT2G42250",308.880157205015,-0.664983528671508,0.122443650043003,-5.43093519703116,5.60594903047826e-08,3.66520564353979e-05,"CYP712A1",NA,818826,"Cytochrome P450, family 712, subfamily A, polypeptide 1 [Source:UniProtKB/TrEMBL;Acc:O48532]","CYP712A1","TAIR Gene Name","en24",NA,NA,NA,NA
"AT2G42270",767.096742463059,-0.618645891464214,0.119828795179666,-5.16274815695714,2.43350444598941e-07,0.000117433971693603,NA,"O48534",818828,"DExH-box ATP-dependent RNA helicase DExH13 [Source:UniProtKB/Swiss-Prot;Acc:O48534]","BRR2B","UniProtKB Gene Name","en24",0.52242332113457,0.00191725675189822,NA,NA
"AT2G43080",536.455694542126,-0.520171151880269,0.140773914731203,-3.69508195373763,0.000219815874233173,0.0123756337193277,"AT-P4H-1","Q9ZW86",818910,"Prolyl 4-hydroxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW86]","P4H1","UniProtKB Gene Name","en24",0.642393284250578,0.00026691425942256,NA,NA
"AT2G43290",472.488214187001,0.746078569100613,0.105432074215831,7.07639088626207,1.47957149762004e-12,9.99598503792096e-09,"MSS3","O22845",818931,"MSS3 [Source:UniProtKB/TrEMBL;Acc:A0A178VP84]","CML5","UniProtKB Gene Name","en24",0.993493791758835,3.61569319408291e-06,NA,NA
"AT2G43370",212.576234567088,-0.54098504755079,0.168357964466861,-3.21330237784667,0.00131218064132669,0.0371442419530856,NA,"Q8VY74",818938,"U11/U12 small nuclear ribonucleoprotein 35 kDa protein [Source:UniProtKB/Swiss-Prot;Acc:Q8VY74]","SNRNP35","UniProtKB Gene Name","en24",0.271852198126105,0.040235592145757,NA,NA
"AT2G44130",505.32155750331,0.671945285795358,0.213006288047194,3.15457957582211,0.00160729539141006,0.0420344038620632,NA,"O80582",819019,"F-box/kelch-repeat protein At2g44130 [Source:UniProtKB/Swiss-Prot;Acc:O80582]",NA,NA,"en24",-0.331181674429713,0.0149558192510262,NA,NA
"AT2G44620",1476.72090714708,0.331283312199099,0.10494440107648,3.15675070609693,0.00159537676595522,0.0418848397569695,"MTACP-1","P53665",819070,"Acyl carrier protein 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P53665]","MTACP1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G45380",861.217357481497,-0.630123206727913,0.17000948661419,-3.70640026787376,0.000210225964861705,0.0121047154994802,NA,NA,819145,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: inflorescence meristem, flower, cultured cell; EXPRESSED DURING: petal differentiation and expansion stage; BEST /.../dopsis thaliana protein match is: Calcium-binding EF-hand family protein (TAIR:AT4G34070.1); Ha. [Source:TAIR;Acc:AT2G45380]",NA,NA,"en24",NA,NA,NA,NA
"AT2G45900",74.9206696109279,-0.621762500119203,0.201080041191185,-3.09211444574968,0.00198736212858037,0.0467975968827642,NA,NA,819198,"TRM13 [Source:UniProtKB/TrEMBL;Acc:A0A384LCE0]",NA,NA,"en24",-0.351014067591688,0.00575451932041055,NA,NA
"AT2G45920",719.201826955325,-0.786373893819769,0.214509724880294,-3.66591255598598,0.00024645813668748,0.0133205693716849,NA,"Q683D5",819200,"U-box domain-containing protein 37 [Source:UniProtKB/Swiss-Prot;Acc:Q683D5]","PUB37","UniProtKB Gene Name","en24",1.02530014107122,1.60489869747222e-06,NA,NA
"AT2G45980",511.046816323997,0.540531479077062,0.128741278719472,4.1985871544346,2.68585480231868e-05,0.00321991431556161,NA,"O82775",819206,"ATG8-interacting protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O82775]","ATI1","UniProtKB Gene Name","en24",0.283395127824726,0.0163288037351098,NA,NA
"AT2G46490",579.178278300688,0.463865509650865,0.144611431244453,3.20766834031773,0.0013381571975138,0.0372915634727077,NA,NA,819258,"Uncharacterized protein At2g46490 [Source:UniProtKB/TrEMBL;Acc:Q9ZPZ0]",NA,NA,"en24",0.381861929175888,0.0033884262466121,NA,NA
"AT2G46505",920.265408589956,0.580819487242507,0.167195218435771,3.47390010717102,0.000512951961944901,0.0212685716246778,"SDH4","Q941A0",819261,"SDH4 [Source:UniProtKB/TrEMBL;Acc:A0A178VQB2]","SDH4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G46520",655.358985909824,0.38657283822273,0.120496034149935,3.20817893260879,0.00133578363231887,0.0372915634727077,NA,"Q9ZPY7",819263,"Exportin-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPY7]","CAS","UniProtKB Gene Name","en24",-0.371341807332738,0.0227225658102278,NA,NA
"AT2G46790",333.486169030565,-0.755434870584482,0.15020471697502,-5.02936848987316,4.92097877693487e-07,0.000195565485982188,"APRR9",NA,819292,"Two-component response regulator-like APRR9 [Source:UniProtKB/Swiss-Prot;Acc:Q8L500]","APRR9","UniProtKB Gene Name","en24",0.913691022134319,0.000413083329269654,0.738,0.0032
"AT2G46830",2269.85971673055,-0.51424394853568,0.157658184925856,-3.26176499353663,0.00110720892250317,0.0331966130788377,"CCA1","P92973",819296,"Protein CCA1 [Source:UniProtKB/Swiss-Prot;Acc:P92973]","CCA1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G47380",431.699585651997,0.603293922561518,0.149162763392744,4.04453436527622,5.24272181649804e-05,0.00505997551318011,NA,"O22912",819351,"Probable cytochrome c oxidase subunit 5C-1 [Source:UniProtKB/Swiss-Prot;Acc:O22912]",NA,NA,"en24",0.460940919043555,0.000145660810350584,NA,NA
"AT2G47420",609.316470107301,0.438029323007343,0.117190000634854,3.7377704636437,0.000185659324735577,0.011035024028565,NA,"O22268",819355,"rRNA adenine N(6)-methyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A178VWJ8]","DIM1A","UniProtKB Gene Name","en24",-0.234107453408603,0.0438370930968066,NA,NA
"AT2G47830",383.0029610193,-0.335808914333644,0.0995055488517299,-3.37477576083744,0.000738758598944357,0.0265953095619968,NA,NA,819395,"Metal tolerance protein C1 [Source:UniProtKB/Swiss-Prot;Acc:Q8L725]","MTPC1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT2G47860",237.889339198899,-0.601859971088065,0.135972904145878,-4.42632283886766,9.58530357489291e-06,0.00159812268315019,NA,NA,819398,"Phototropic-responsive NPH3 family protein [Source:UniProtKB/TrEMBL;Acc:F4IM54]",NA,NA,"en24",NA,NA,NA,NA
"AT3G02080",3902.07036874577,0.476960538763141,0.115778109608616,4.11960896904856,3.79515911440557e-05,0.0041133842208969,NA,"Q9SGA6",821120,"40S ribosomal protein S19-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SGA6]","RPS19A","UniProtKB Gene Name","en24",-0.252177196044413,0.00614556848162063,NA,NA
"AT3G02170",793.622129301638,0.443273814023698,0.127624960770026,3.47325328328567,0.000514189860671608,0.0212685716246778,"LNG2","Q9S823",821279,"Protein LONGIFOLIA 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9S823]","LNG2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT3G02300",959.138498341177,-0.490512997588521,0.133929438188992,-3.66247334582515,0.000249791750352819,0.0134648382876355,NA,NA,821167,"Regulator of chromosome condensation (RCC1) family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LR23]",NA,NA,"en24",NA,NA,NA,NA
"AT3G02650",232.824207258042,0.59655792749994,0.165194755963597,3.6112401027512,0.000304736371480642,0.0155969615585092,NA,"P0C896",821285,"Pentatricopeptide repeat-containing protein At3g02650, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0C896]",NA,NA,"en24",NA,NA,NA,NA
"AT3G02790",334.558406813273,0.672178164657812,0.204189499750054,3.29193305963635,0.0009950129239372,0.0317765412953497,NA,"Q9M8S0",820985,"Protein METHYLENE BLUE SENSITIVITY 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8S0]","MBS1","UniProtKB Gene Name","en24",-0.573038189565645,0.000355517345347954,NA,NA
