gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT4G17770;63.94580645867568;0.5016125076225365;0.1494525559399598;3.356332746989295;7.898347771105417e-4;0.030141094070773297;ATTPS5;O23617;827498;"Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 5 [Source:UniProtKB/Swiss-Prot;Acc:O23617]";TPS5;UniProtKB Gene Name
AT4G17900;332.8358278238634;-0.38457339871614776;0.09385878207291355;-4.097361911402117;4.1788529794053334e-5;0.003656314019969192;;;827514;"At4g17900 [Source:UniProtKB/TrEMBL;Acc:Q0WUB8]";;
AT4G18170;89.9520478296186;-0.4968122529531414;0.13313448196864183;-3.7316572356525888;1.902242186066934e-4;0.012017208245022847;WRKY28;Q8VWJ2;827542;"WRKY transcription factor [Source:UniProtKB/TrEMBL;Acc:A0A178V3M3]";WRKY28;UniProtKB Gene Name
AT4G18210;128.63529732234915;-0.5028178348259312;0.1243481852229966;-4.0436282517852264;5.2630345327811827e-5;0.004398825632287777;ATPUP10;O49725;827546;"Probable purine permease 10 [Source:UniProtKB/Swiss-Prot;Acc:O49725]";PUP10;UniProtKB Gene Name
AT4G18880;299.0550733235469;-0.41332376638074475;0.11766508269215349;-3.512713856345314;4.4355488699739993e-4;0.02107136233298712;AT-HSFA4A;O49403;827622;"HSF A4A [Source:UniProtKB/TrEMBL;Acc:A0A178UUP9]";HSFA4A;UniProtKB Gene Name
AT4G19100;305.64484284023104;0.405092394346686;0.10298971825308878;3.9333285032512144;8.377761796440169e-5;0.0063299017029183335;PAM68;O49668;2745715;"Protein PAM68, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O49668]";PAM68;UniProtKB Gene Name
AT4G19100;305.64484284023104;0.405092394346686;0.10298971825308878;3.9333285032512144;8.377761796440169e-5;0.0063299017029183335;PAM68;;2745715;"Protein PAM68, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O49668]";PAM68;UniProtKB Gene Name
AT4G19160;1585.0655506456771;-0.2627994961318173;0.07670736100936795;-3.4260010079048695;6.125381091871114e-4;0.02569502916728039;;;827654;"unknown protein; Ha. [Source:TAIR;Acc:AT4G19160]";;
AT4G19430;9.866548492945384;1.8173901979410438;0.5404546436762743;3.3627062311442333;7.718245094486948e-4;0.029694799525288633;;;827684;"At4g19430 [Source:UniProtKB/TrEMBL;Acc:Q67Y03]";;
AT4G19530;351.37854923204475;0.36532639975222153;0.09394599862013525;3.8886850437281093;1.0078881078922463e-4;0.0073790691744095496;;;827695;"disease resistance protein (TIR-NBS-LRR class) family [Source:TAIR;Acc:AT4G19530]";;
AT4G19530;351.37854923204475;0.36532639975222153;0.09394599862013525;3.8886850437281093;1.0078881078922463e-4;0.0073790691744095496;;O49471;827695;"disease resistance protein (TIR-NBS-LRR class) family [Source:TAIR;Acc:AT4G19530]";;
AT4G20830;1028.5261259286262;-0.30193398082021844;0.0820315470737526;-3.6807056747175184;2.3258936000915964e-4;0.013644038575195704;;Q9SVG4;827831;"Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4]";;
AT4G20830;1028.5261259286262;-0.30193398082021844;0.0820315470737526;-3.6807056747175184;2.3258936000915964e-4;0.013644038575195704;;;827831;"Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4]";;
AT4G20860;1090.160681028381;-0.44954015276055936;0.09498705293987257;-4.732646596006313;2.2161114197095263e-6;4.1445671888013115e-4;;Q9SUC6;827834;"Berberine bridge enzyme-like 22 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUC6]";FAD-OXR;UniProtKB Gene Name
AT4G21510;252.64654977753545;-0.315083111941494;0.09732606031241385;-3.237397167111114;0.0012062540424414602;0.04069457068053424;;O65416;828236;"F-box protein SKIP27 [Source:UniProtKB/Swiss-Prot;Acc:O65416]";SKIP27;UniProtKB Gene Name
AT4G21510;252.64654977753545;-0.315083111941494;0.09732606031241385;-3.237397167111114;0.0012062540424414602;0.04069457068053424;;;828236;"F-box protein SKIP27 [Source:UniProtKB/Swiss-Prot;Acc:O65416]";SKIP27;UniProtKB Gene Name
AT4G21850;1221.995466340408;-0.3858607829271042;0.10870106328197046;-3.549742488959668;3.856081469127994e-4;0.01926918594453933;ATMSRB9;Q84JT6;828273;"MSRB9 [Source:UniProtKB/TrEMBL;Acc:A0A178V287]";MSRB9;UniProtKB Gene Name
AT4G21850;1221.995466340408;-0.3858607829271042;0.10870106328197046;-3.549742488959668;3.856081469127994e-4;0.01926918594453933;ATMSRB9;;828273;"MSRB9 [Source:UniProtKB/TrEMBL;Acc:A0A178V287]";MSRB9;UniProtKB Gene Name
AT4G21960;7847.867678764173;0.3308722895157324;0.10500246691945012;3.151090628847343;0.001626620086838759;0.048970781174970904;PRXR1;Q9SB81;828285;"Peroxidase 42 [Source:UniProtKB/Swiss-Prot;Acc:Q9SB81]";PER42;UniProtKB Gene Name
AT4G22200;103.78980156126363;0.44130934357713014;0.13910899041930808;3.1723998732714347;0.0015118468179920227;0.0465860922431506;AKT2/3;;828311;"Potassium channel AKT2/3 [Source:UniProtKB/Swiss-Prot;Acc:Q38898]";AKT2;UniProtKB Gene Name
AT4G22200;103.78980156126363;0.44130934357713014;0.13910899041930808;3.1723998732714347;0.0015118468179920227;0.0465860922431506;AKT2/3;Q38898;828311;"Potassium channel AKT2/3 [Source:UniProtKB/Swiss-Prot;Acc:Q38898]";AKT2;UniProtKB Gene Name
AT4G22710;99.06006301725382;-1.563128851080847;0.3453676878317513;-4.525984642322237;6.011494562512012e-6;8.722081966271136e-4;CYP706A2;;828367;"Cytochrome P450 - like protein [Source:UniProtKB/TrEMBL;Acc:O49652]";CYP706A2;TAIR Gene Name
AT4G23020;20.387173471056713;0.9005136364304865;0.28208883432965925;3.1923051423514113;0.00141142140061299;0.044660217733741486;;;828401;"unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G11780.1); Ha. [Source:TAIR;Acc:AT4G23020]";;
AT4G23190;99.13956685499329;-0.5293036830419696;0.15344067189281513;-3.4495657279949277;5.614890224921337e-4;0.02455084755984702;CRK11;;828418;"Cysteine-rich receptor-like protein kinase 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZP16]";CRK11;UniProtKB Gene Name
AT4G23190;99.13956685499329;-0.5293036830419696;0.15344067189281513;-3.4495657279949277;5.614890224921337e-4;0.02455084755984702;CRK11;Q9ZP16;828418;"Cysteine-rich receptor-like protein kinase 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZP16]";CRK11;UniProtKB Gene Name
AT4G23270;427.3886542204786;-0.26569295989315184;0.06997106282077187;-3.7971834238635753;1.4634949959898882e-4;0.010015926441758333;CRK19;Q8GWJ7;828426;"cysteine-rich RLK (RECEPTOR-like protein kinase) 19 [Source:TAIR;Acc:AT4G23270]";CRK19;TAIR Gene Name
AT4G23270;427.3886542204786;-0.26569295989315184;0.06997106282077187;-3.7971834238635753;1.4634949959898882e-4;0.010015926441758333;CRK19;;828426;"cysteine-rich RLK (RECEPTOR-like protein kinase) 19 [Source:TAIR;Acc:AT4G23270]";CRK19;TAIR Gene Name
AT4G24050;78.15326865848168;-0.5407144538376368;0.14644160187630983;-3.6923554980936695;2.2218658851888622e-4;0.013197743618029062;;;828505;"AT4g24050/T19F6_40 [Source:UniProtKB/TrEMBL;Acc:O22985]";;
AT4G24230;1875.9440860335499;-0.373781131510052;0.0917379014660549;-4.074446063586483;4.612400107700488e-5;0.003942245503816946;ACBP3;Q9STX1;828524;"Acyl-CoA-binding domain 3 [Source:UniProtKB/TrEMBL;Acc:B3H4G6]";ACBP3;TAIR Gene Name
AT4G24230;1875.9440860335499;-0.373781131510052;0.0917379014660549;-4.074446063586483;4.612400107700488e-5;0.003942245503816946;ACBP3;;828524;"Acyl-CoA-binding domain 3 [Source:UniProtKB/TrEMBL;Acc:B3H4G6]";ACBP3;TAIR Gene Name
AT4G24240;399.6979910067182;-0.28810679827090396;0.07022375162742067;-4.102697329522982;4.0836131076130445e-5;0.0036384607542312643;WRKY7;Q9STX0;828525;"Probable WRKY transcription factor 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9STX0]";WRKY7;UniProtKB Gene Name
AT4G24240;399.6979910067182;-0.28810679827090396;0.07022375162742067;-4.102697329522982;4.0836131076130445e-5;0.0036384607542312643;WRKY7;;828525;"Probable WRKY transcription factor 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9STX0]";WRKY7;UniProtKB Gene Name
AT4G24280;2014.407958565585;0.21324621842395097;0.058761067800988095;3.6290391989841466;2.844780458632537e-4;0.015945121092910977;cpHsc70-1;Q9STW6;828531;"Heat shock 70 kDa protein 6, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9STW6]";HSP70-6;UniProtKB Gene Name
AT4G24570;247.7740815355623;-0.9090151852747774;0.13072163094377925;-6.953823775850276;3.555156655922019e-12;4.476890271580734e-9;DIC2;Q9SB52;828559;"DIC2 [Source:UniProtKB/TrEMBL;Acc:A0A178URN9]";PUMP4;UniProtKB Gene Name
AT4G25050;8974.422271062216;0.20441859937551402;0.06457560974886684;3.165569789747144;0.0015477952682117272;0.04730793660396653;ACP4;Q9SW21;828608;"Acyl carrier protein 4 [Source:UniProtKB/TrEMBL;Acc:F4JRT7]";ACP4;TAIR Gene Name
AT4G25050;8974.422271062216;0.20441859937551402;0.06457560974886684;3.165569789747144;0.0015477952682117272;0.04730793660396653;ACP4;;828608;"Acyl carrier protein 4 [Source:UniProtKB/TrEMBL;Acc:F4JRT7]";ACP4;TAIR Gene Name
AT4G25780;103.26988490914562;0.4971987080958823;0.14509981063761934;3.4265979115411467;6.111933694369417e-4;0.02569502916728039;;;828683;"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SW05]";;
AT4G25830;239.94178293465882;0.27227196808249315;0.08304465138299391;3.2786213627028324;0.0010431549814078154;0.03669302503503208;;Q8L8U9;828688;"CASP-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178UTE2]";;
AT4G25890;1339.2581445820458;0.29571754091058394;0.08002187808486955;3.6954586419098043;2.1949020884752754e-4;0.01311407985993721;;Q9SVZ6;828695;"60S acidic ribosomal protein P3-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVZ6]";RPP3A;UniProtKB Gene Name
AT4G26060;67.02160530885263;-0.5311089338770473;0.147524570413084;-3.6001388269756522;3.180473257751477e-4;0.017164559818762186;;;828712;"At4g26060 [Source:UniProtKB/TrEMBL;Acc:Q9SZI0]";;
AT4G26080;416.4855767688459;-0.2932227451566375;0.07713257074482788;-3.8015424913903773;1.4379807138604776e-4;0.009914281856847182;ABI1;P49597;828714;"Protein phosphatase 2C 56 [Source:UniProtKB/Swiss-Prot;Acc:P49597]";ABI1;UniProtKB Gene Name
AT4G26200;288.80444141540045;-0.6679364372250616;0.1287866084909014;-5.186381138938451;2.144197653634067e-7;6.136628709014226e-5;ACS7;Q9STR4;828726;"1-aminocyclopropane-1-carboxylate synthase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9STR4]";ACS7;UniProtKB Gene Name
AT4G26270;33.761752939641894;-0.6308183611496034;0.19475320776587762;-3.239065319570711;0.0011992210594709792;0.040668019016781555;PFK3;Q94AA4;828733;"ATP-dependent 6-phosphofructokinase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q94AA4]";PFK3;UniProtKB Gene Name
AT4G26288;504.87965666266155;-0.38665575242688954;0.08866000352413363;-4.361106892147148;1.2940612416032779e-5;0.0015373284775247996;;;5008166;"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; BEST Arabidopsis thaliana protein match is: oxidative stress 3 (TAIR:AT5G56550.1); Ha. [Source:TAIR;Acc:AT4G26288]";;
AT4G26300;476.92618179854117;-0.3225372628107717;0.07625032812346803;-4.2299786866294475;2.3371345394820123e-5;0.0023992464302323765;emb1027;;828736;"Arginyl-tRNA synthetase, class Ic [Source:TAIR;Acc:AT4G26300]";emb1027;TAIR Gene Name
AT4G26300;476.92618179854117;-0.3225372628107717;0.07625032812346803;-4.2299786866294475;2.3371345394820123e-5;0.0023992464302323765;emb1027;O23247;828736;"Arginyl-tRNA synthetase, class Ic [Source:TAIR;Acc:AT4G26300]";emb1027;TAIR Gene Name
AT4G26530;6180.337417212157;0.3904988513251018;0.09263530952488763;4.215442829822784;2.492885401430766e-5;0.0024914345157473934;;O65581;828759;"Fructose-bisphosphate aldolase [Source:UniProtKB/TrEMBL;Acc:A0A178V385]";FBA5;UniProtKB Gene Name
AT4G26850;1763.00607382877;0.4011396251886628;0.07140268649455023;5.61799065108397;1.9319095022727462e-8;8.900448436202415e-6;VTC2;Q8RWE8;828792;"GDP-L-galactose phosphorylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWE8]";VTC2;UniProtKB Gene Name
AT4G27310;241.8998596182737;0.38059942919417744;0.10537269596632566;3.6119359546025755;3.0391963466707957e-4;0.016736845420485324;;;828839;"BBX28 [Source:UniProtKB/TrEMBL;Acc:A0A178V4D3]";;
AT4G27430;1023.0099145399605;0.23812489773941947;0.06412662271034456;3.7133547296730858;2.0452988862918728e-4;0.012529480509054726;CIP7;O80386;828851;"COP1-interacting protein 7 [Source:UniProtKB/Swiss-Prot;Acc:O80386]";CIP7;TAIR Gene Name
AT4G27950;123.37791824300956;-0.4484788305531676;0.14236250839367287;-3.150259401955717;0.0016312555455921787;0.04898694117756862;CRF4;Q9SUE3;828908;"Ethylene-responsive transcription factor CRF4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUE3]";CRF4;UniProtKB Gene Name
AT4G28300;668.7237642993912;-0.24837824360905938;0.07671999993980552;-3.2374640746081447;0.0012059712264611859;0.04069457068053424;;;828945;"Formin-like protein (DUF1421) [Source:UniProtKB/TrEMBL;Acc:Q8VZR8]";;
AT4G29060;6287.04396220541;0.2090336621701584;0.06190783821718871;3.376529825461103;7.34064129481242e-4;0.028699720580315388;emb2726;;829027;"Elongation factor Ts, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q9SZD6]";emb2726;TAIR Gene Name
AT4G29190;1022.2486093735214;-0.5243616938153199;0.10689294628845161;-4.905484524678785;9.319698885047004e-7;2.0469743283680564e-4;;Q9M0G2;829040;"Zinc finger CCCH domain-containing protein 49 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0G2]";;
AT4G30996;488.40471245876887;-0.3072581513966447;0.07473029215947405;-4.111560954973352;3.929930876624447e-5;0.0035517925516057023;;;829226;"NKS1 [Source:UniProtKB/TrEMBL;Acc:A0A178UW02]";;
AT4G31550;415.57391564172633;-0.3767982358832181;0.09502286672778466;-3.9653427523150317;7.329055579603222e-5;0.005673710280455953;WRKY11;Q9SV15;829282;"Probable WRKY transcription factor 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV15]";WRKY11;UniProtKB Gene Name
AT4G31550;415.57391564172633;-0.3767982358832181;0.09502286672778466;-3.9653427523150317;7.329055579603222e-5;0.005673710280455953;WRKY11;;829282;"Probable WRKY transcription factor 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV15]";WRKY11;UniProtKB Gene Name
AT4G32480;784.8197987295889;-0.8261862376017342;0.1153785009321381;-7.160660183023787;8.028945117300209e-13;1.3787158574607604e-9;;;829383;"AT4g32480/F8B4_180 [Source:UniProtKB/TrEMBL;Acc:Q9SUU4]";;
AT4G32790;86.97994910662963;0.4416975047759379;0.1393116239707197;3.1705717885305336;0.0015213923465306023;0.0466519156389879;;;829415;"Exostosin family protein [Source:UniProtKB/TrEMBL;Acc:O65522]";;
AT4G32800;82.72591740426016;0.6517125515764458;0.18580016467008462;3.5075994293850967;4.5216934365216845e-4;0.0213442167057093;;Q9M080;829416;"Ethylene-responsive transcription factor ERF043 [Source:UniProtKB/Swiss-Prot;Acc:Q9M080]";ERF043;UniProtKB Gene Name
AT4G32980;114.51313025835769;0.5023027042856578;0.13556782352061264;3.705176429341173;2.1124364263230553e-4;0.012789042197697498;ATH1;P48731;829435;"Homeobox protein ATH1 [Source:UniProtKB/Swiss-Prot;Acc:P48731]";ATH1;UniProtKB Gene Name
AT4G33010;17377.553403929243;0.24366146899731894;0.06065316370146845;4.0172919948019095;5.887075990942799e-5;0.004752178563799937;AtGLDP1;;829438;"Glycine cleavage system P protein [Source:UniProtKB/TrEMBL;Acc:A0A178UTF1]";GLDP1;UniProtKB Gene Name
AT4G33010;17377.553403929243;0.24366146899731894;0.06065316370146845;4.0172919948019095;5.887075990942799e-5;0.004752178563799937;AtGLDP1;Q94B78;829438;"Glycine cleavage system P protein [Source:UniProtKB/TrEMBL;Acc:A0A178UTF1]";GLDP1;UniProtKB Gene Name
AT4G33050;578.8129741269324;-0.614283787947848;0.14374790504718232;-4.273340802749242;1.925657856734009e-5;0.002090445474474063;EDA39;;829442;"calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050]";EDA39;TAIR Gene Name
AT4G33050;578.8129741269324;-0.614283787947848;0.14374790504718232;-4.273340802749242;1.925657856734009e-5;0.002090445474474063;EDA39;O82645;829442;"calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050]";EDA39;TAIR Gene Name
AT4G33220;1479.7642293037288;0.25555644703627095;0.06879068683360966;3.714986123839827;2.0321484567221643e-4;0.012529480509054726;PME44;;829458;"Probable pectinesterase/pectinesterase inhibitor 44 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMY7]";PME44;UniProtKB Gene Name
AT4G33220;1479.7642293037288;0.25555644703627095;0.06879068683360966;3.714986123839827;2.0321484567221643e-4;0.012529480509054726;PME44;Q9SMY7;829458;"Probable pectinesterase/pectinesterase inhibitor 44 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMY7]";PME44;UniProtKB Gene Name
AT4G33980;1632.0998881979738;-0.664460936424094;0.08876325896476564;-7.485765441395635;7.113133559813758e-14;1.9067164501126585e-10;;;829544;"BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980]";;
AT4G33985;108.74847431333018;-0.5688219342970781;0.13645369320488512;-4.168607832717231;3.064657647238781e-5;0.002968631707625299;;;829545;"Membrane insertase, putative (DUF1685) [Source:UniProtKB/TrEMBL;Acc:Q0WS40]";;
AT4G34220;262.91586120385625;0.31780871909881026;0.0998397698569394;3.183187617060806;0.0014566319560315492;0.04562905641373123;;Q94C77;829571;"Receptor protein kinase-like protein At4g34220 [Source:UniProtKB/Swiss-Prot;Acc:Q94C77]";;
AT4G34610;63.621272323168974;0.46083373035923275;0.13322985037773102;3.4589375357901004;5.423106583502715e-4;0.02393389258312682;BLH6;O65685;829613;"BEL1-like homeodomain protein 6 [Source:UniProtKB/Swiss-Prot;Acc:O65685]";BLH6;UniProtKB Gene Name
AT4G34710;3166.478911412606;-0.40025426404844583;0.09851212634499411;-4.0629948707709;4.8447094549026315e-5;0.004103664434693085;ADC2;O23141;829623;"Arginine decarboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:O23141]";ADC2;UniProtKB Gene Name
AT4G34730;661.2476213050055;0.25825974988161765;0.08063829407609911;3.2026936189634108;0.0013614874356244974;0.043811134874806014;;O65693;829625;"Probable ribosome-binding factor A, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O65693]";;
AT4G34760;59.24990295061264;0.897835657599694;0.20245727776847625;4.434691938446543;9.220404060084313e-6;0.0011847905598022625;;O65695;829628;"Auxin-responsive protein SAUR50 [Source:UniProtKB/Swiss-Prot;Acc:O65695]";SAUR50;UniProtKB Gene Name
AT4G35180;71.01459801486725;-1.2801217606921635;0.3736404549682435;-3.4260791187639565;6.123619799972153e-4;0.02569502916728039;LHT7;;829671;"Lysine histidine transporter-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WE9]";LHT7;TAIR Gene Name
AT4G35180;71.01459801486725;-1.2801217606921635;0.3736404549682435;-3.4260791187639565;6.123619799972153e-4;0.02569502916728039;LHT7;Q84WE9;829671;"Lysine histidine transporter-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WE9]";LHT7;TAIR Gene Name
AT4G35480;220.78945011717576;-0.5250502707725238;0.11293181544995323;-4.649267955895073;3.3311521480454675e-6;5.519485344248319e-4;RHA3B;Q9ZT49;829700;"RHA3B [Source:UniProtKB/TrEMBL;Acc:A0A178UXS9]";ATL45;UniProtKB Gene Name
AT4G36220;647.612058313843;0.3033747738085198;0.08812231713553377;3.442655432470344;5.760327369489407e-4;0.02501306291546791;FAH1;Q42600;829779;"Cytochrome P450 84A1 [Source:UniProtKB/Swiss-Prot;Acc:Q42600]";CYP84A1;UniProtKB Gene Name
AT4G36500;294.16022619247155;-0.4770810251442265;0.13267459832037695;-3.595873145153164;3.233053297275805e-4;0.0173000407173492;;;829802;"Uncharacterized protein At4g36500 [Source:UniProtKB/TrEMBL;Acc:O23231]";;
AT4G36820;23.651502036267875;-1.5964172859416348;0.3788756540503196;-4.21356523934792;2.513709350839633e-5;0.0024990239962110433;;Q1PE15;829835;"Calcium uniporter protein 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q1PE15]";;
AT4G37370;231.40317782684906;-0.8137765861519853;0.2216270044491217;-3.67182955964557;2.4082027496508858e-4;0.014039673375973944;CYP81D8;;829891;"Cytochrome P450, family 81, subfamily D, polypeptide 8 [Source:UniProtKB/TrEMBL;Acc:Q9SZT7]";CYP81D8;TAIR Gene Name
AT4G37608;618.0497678659078;-0.40061507152593495;0.09042337043451926;-4.430437281875522;9.40421960942753e-6;0.0011982350586447052;;;5008189;"Uncharacterized protein AT4g37600 [Source:UniProtKB/TrEMBL;Acc:Q9SZF3]";;
AT4G37610;1505.1518707000462;-0.33745156430114454;0.07846198862760798;-4.300828594884828;1.7016064445952722e-5;0.0018578985047375779;BT5;Q6EJ98;829915;"BTB/POZ and TAZ domain-containing protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q6EJ98]";BT5;UniProtKB Gene Name
AT4G38320;84.18855264165664;0.4182864843895884;0.13161284499934006;3.178158517823133;0.0014821369389798084;0.046046191842746054;HHP5;Q9SVF3;829989;"Heptahelical transmembrane protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVF3]";HHP5;UniProtKB Gene Name
AT4G38470;2657.106105860768;-0.29794976407676416;0.08776948135979405;-3.3946852534695586;6.870753901070056e-4;0.027754037652256584;;;830003;"Serine/threonine-protein kinase STY46 [Source:UniProtKB/Swiss-Prot;Acc:F4JTP5]";STY46;UniProtKB Gene Name
AT4G38470;2657.106105860768;-0.29794976407676416;0.08776948135979405;-3.3946852534695586;6.870753901070056e-4;0.027754037652256584;;F4JTP5;830003;"Serine/threonine-protein kinase STY46 [Source:UniProtKB/Swiss-Prot;Acc:F4JTP5]";STY46;UniProtKB Gene Name
AT4G38840;405.5366358451691;0.7676349151616565;0.1094277336775907;7.014994182584059;2.2995852326353334e-12;3.102633247089201e-9;;;830039;"At4g38840 [Source:UniProtKB/TrEMBL;Acc:Q9T0J2]";;
AT4G38860;262.9802252611752;0.8147841530103207;0.10929842763498605;7.4546740574473835;9.009026965979489e-14;1.9067164501126585e-10;;;830041;"At4g38860 [Source:UniProtKB/TrEMBL;Acc:Q9T0J3]";;
